seq,symbol,side,type,price,qty,peak_qty,order_id,action,ref_id
6864,GOOGL,SELL,ICEBERG,306.37,1631,146,5473,NEW,
6865,GOOGL,SELL,IOC,306.29,37,,5474,NEW,
6866,TSLA,,,418.99,58,,,AMEND,4688
6867,AAPL,,,257.2,20,,,AMEND,4073
6868,NVDA,BUY,LIMIT,184.09,65,,5475,NEW,
6869,MSFT,BUY,IOC,401.92,92,,5476,NEW,
6870,SPY,,,,,,,CANCEL,2265
6871,SPY,,,,,,,CANCEL,4283
6872,SPY,SELL,MARKET,,34,,5477,NEW,
6873,META,BUY,LIMIT,645.74,598,,5478,NEW,
6874,MSFT,SELL,LIMIT,402.16,89,,5479,NEW,
6875,SPY,BUY,LIMIT,685.28,42,,5480,NEW,
6876,NVDA,SELL,LIMIT,184.17,48,,5481,NEW,
6877,TSLA,BUY,MARKET,,20,,5482,NEW,
6878,TSLA,BUY,LIMIT,419.06,100,,5483,NEW,
6879,NVDA,BUY,LIMIT,184.1,93,,5484,NEW,
6880,MSFT,SELL,LIMIT,402.29,8,,5485,NEW,
6881,GOOGL,BUY,LIMIT,306.31,573,,5486,NEW,
6882,SPY,,,685.28,38,,,AMEND,747
6883,MSFT,SELL,MARKET,,36,,5487,NEW,
6884,AMZN,SELL,MARKET,,65,,5488,NEW,
6885,SPY,,,,,,,CANCEL,2576
6886,META,BUY,IOC,645.47,5,,5489,NEW,
6887,TSLA,BUY,LIMIT,419.25,67,,5490,NEW,
6888,NVDA,BUY,IOC,184.16,37,,5491,NEW,
6889,SPY,SELL,LIMIT,685.56,84,,5492,NEW,
6890,GOOGL,BUY,FOK,306.33,98,,5493,NEW,
6891,AAPL,,,257.11,14,,,AMEND,3469
6892,SPY,,,,,,,CANCEL,3227
6893,NVDA,SELL,MARKET,,61,,5494,NEW,
6894,NVDA,BUY,LIMIT,184.2,39,,5495,NEW,
6895,SPY,BUY,IOC,685.16,46,,5496,NEW,
6896,AMZN,SELL,LIMIT,200.42,43,,5497,NEW,
6897,TSLA,BUY,ICEBERG,419.36,656,152,5498,NEW,
6898,TSLA,SELL,LIMIT,419.49,4,,5499,NEW,
6899,SPY,BUY,LIMIT,685.29,55,,5500,NEW,
6900,AMZN,SELL,LIMIT,200.52,95,,5501,NEW,
6901,NVDA,BUY,LIMIT,184.22,17,,5502,NEW,
6902,AMZN,BUY,LIMIT,200.46,59,,5503,NEW,
6903,NVDA,BUY,IOC,184.22,94,,5504,NEW,
6904,AAPL,,,257.22,46,,,AMEND,1121
6905,MSFT,BUY,IOC,402.13,83,,5505,NEW,
6906,NVDA,SELL,IOC,184.26,37,,5506,NEW,
6907,AMZN,BUY,LIMIT,200.56,68,,5507,NEW,
6908,NVDA,BUY,LIMIT,184.11,62,,5508,NEW,
6909,TSLA,,,419.35,85,,,AMEND,4209
6910,AMZN,SELL,LIMIT,200.57,40,,5509,NEW,
6911,MSFT,SELL,LIMIT,402.19,455,,5510,NEW,
6912,MSFT,SELL,LIMIT,402.27,52,,5511,NEW,
6913,SPY,BUY,LIMIT,685.37,89,,5512,NEW,
6914,TSLA,,,419.49,3,,,AMEND,4201
6915,AAPL,SELL,LIMIT,257.14,80,,5513,NEW,
6916,GOOGL,BUY,ICEBERG,306.31,1595,158,5514,NEW,
6917,MSFT,SELL,MARKET,,88,,5515,NEW,
6918,MSFT,BUY,LIMIT,402.14,15,,5516,NEW,
6919,AAPL,SELL,MARKET,,71,,5517,NEW,
6920,NVDA,,,,,,,CANCEL,2784
6921,AAPL,,,257.16,305,,,AMEND,4238
6922,NVDA,SELL,MARKET,,78,,5518,NEW,
6923,MSFT,BUY,LIMIT,402.16,26,,5519,NEW,
6924,TSLA,SELL,MARKET,,18,,5520,NEW,
6925,AAPL,SELL,LIMIT,257.12,7,,5521,NEW,
6926,MSFT,BUY,MARKET,,73,,5522,NEW,
6927,AAPL,SELL,LIMIT,256.96,32,,5523,NEW,
6928,NVDA,,,,,,,CANCEL,5080
6929,AAPL,BUY,ICEBERG,256.94,599,38,5524,NEW,
6930,MSFT,BUY,LIMIT,402.06,6,,5525,NEW,
6931,SPY,BUY,ICEBERG,685.24,1880,96,5526,NEW,
6932,TSLA,,,419.44,65,,,AMEND,958
6933,GOOGL,SELL,LIMIT,306.36,32,,5527,NEW,
6934,MSFT,,,402.06,48,,,AMEND,2172
6935,AMZN,SELL,IOC,200.48,86,,5528,NEW,
6936,TSLA,,,419.45,37,,,AMEND,3570
6937,GOOGL,BUY,LIMIT,306.22,76,,5529,NEW,
6938,MSFT,SELL,MARKET,,36,,5530,NEW,
6939,NVDA,,,184.17,65,,,AMEND,3126
6940,NVDA,BUY,ICEBERG,184.19,1572,131,5531,NEW,
6941,TSLA,SELL,IOC,419.61,25,,5532,NEW,
6942,AMZN,BUY,FOK,200.39,74,,5533,NEW,
6943,NVDA,SELL,ICEBERG,184.17,529,111,5534,NEW,
6944,GOOGL,,,,,,,CANCEL,3921
6945,AAPL,,,256.95,38,,,AMEND,4806
6946,AAPL,,,,,,,CANCEL,1086
6947,TSLA,SELL,LIMIT,419.74,14,,5535,NEW,
6948,NVDA,BUY,LIMIT,184.08,86,,5536,NEW,
6949,AAPL,SELL,ICEBERG,257.09,669,101,5537,NEW,
6950,NVDA,BUY,MARKET,,828,,5538,NEW,
6951,SPY,BUY,FOK,685.32,54,,5539,NEW,
6952,AAPL,SELL,LIMIT,257.18,40,,5540,NEW,
6953,MSFT,BUY,LIMIT,402.11,398,,5541,NEW,
6954,NVDA,BUY,LIMIT,184.11,58,,5542,NEW,
6955,TSLA,BUY,LIMIT,419.89,56,,5543,NEW,
6956,AMZN,BUY,MARKET,,72,,5544,NEW,
6957,MSFT,SELL,LIMIT,402.38,97,,5545,NEW,
6958,META,,,,,,,CANCEL,2859
6959,AAPL,SELL,LIMIT,257.19,294,,5546,NEW,
6960,AAPL,BUY,LIMIT,257.02,26,,5547,NEW,
6961,AMZN,BUY,IOC,200.29,67,,5548,NEW,
6962,TSLA,,,419.87,26,,,AMEND,4194
6963,SPY,SELL,MARKET,,11,,5549,NEW,
6964,MSFT,SELL,LIMIT,402.4,66,,5550,NEW,
6965,MSFT,BUY,LIMIT,402.39,90,,5551,NEW,
6966,AAPL,BUY,LIMIT,256.92,19,,5552,NEW,
6967,AMZN,,,200.29,36,,,AMEND,382
6968,TSLA,SELL,ICEBERG,420.02,1899,106,5553,NEW,
6969,SPY,,,685.29,68,,,AMEND,1187
6970,AMZN,SELL,LIMIT,200.45,39,,5554,NEW,
6971,SPY,BUY,LIMIT,685.22,87,,5555,NEW,
6972,NVDA,,,184.11,4,,,AMEND,114
6973,SPY,SELL,FOK,685.37,41,,5556,NEW,
6974,MSFT,,,,,,,CANCEL,4913
6975,SPY,SELL,LIMIT,685.34,97,,5557,NEW,
6976,AMZN,,,,,,,CANCEL,5509
6977,SPY,BUY,LIMIT,684.88,89,,5558,NEW,
6978,AMZN,BUY,MARKET,,87,,5559,NEW,
6979,META,BUY,MARKET,,17,,5560,NEW,
6980,SPY,,,,,,,CANCEL,5276
6981,MSFT,SELL,LIMIT,402.47,93,,5561,NEW,
6982,SPY,SELL,ICEBERG,685.36,1417,188,5562,NEW,
6983,TSLA,,,420.05,38,,,AMEND,4317
6984,GOOGL,BUY,LIMIT,306.27,86,,5563,NEW,
6985,NVDA,BUY,LIMIT,184.17,57,,5564,NEW,
6986,MSFT,,,,,,,CANCEL,2711
6987,TSLA,BUY,MARKET,,93,,5565,NEW,
6988,AMZN,SELL,IOC,200.57,34,,5566,NEW,
6989,NVDA,BUY,LIMIT,184.25,17,,5567,NEW,
6990,AMZN,BUY,LIMIT,200.52,17,,5568,NEW,
6991,AMZN,,,,,,,CANCEL,1067
6992,AAPL,BUY,LIMIT,257.02,28,,5569,NEW,
6993,NVDA,SELL,ICEBERG,184.33,933,128,5570,NEW,
6994,NVDA,SELL,LIMIT,184.33,46,,5571,NEW,
6995,META,SELL,LIMIT,645.91,6,,5572,NEW,
6996,MSFT,,,,,,,CANCEL,4755
6997,AAPL,BUY,LIMIT,257.04,18,,5573,NEW,
6998,MSFT,BUY,IOC,402.26,94,,5574,NEW,
6999,NVDA,,,184.32,16,,,AMEND,4994
7000,NVDA,BUY,ICEBERG,184.26,841,106,5575,NEW,
7001,AMZN,,,200.58,12,,,AMEND,3366
7002,AMZN,SELL,ICEBERG,200.6,966,81,5576,NEW,
7003,GOOGL,SELL,LIMIT,306.4,93,,5577,NEW,
7004,SPY,SELL,ICEBERG,685.22,528,106,5578,NEW,
7005,SPY,,,,,,,CANCEL,411
7006,AMZN,SELL,IOC,200.55,451,,5579,NEW,
7007,TSLA,BUY,LIMIT,419.21,31,,5580,NEW,
7008,NVDA,,,184.32,38,,,AMEND,1972
7009,META,BUY,LIMIT,645.77,2,,5581,NEW,
7010,SPY,SELL,LIMIT,685.3,84,,5582,NEW,
7011,MSFT,,,402.3,96,,,AMEND,2745
7012,GOOGL,BUY,LIMIT,306.36,65,,5583,NEW,
7013,AAPL,SELL,LIMIT,257.1,96,,5584,NEW,
7014,TSLA,BUY,IOC,419.25,63,,5585,NEW,
7015,NVDA,,,184.33,47,,,AMEND,252
7016,META,BUY,LIMIT,645.86,11,,5586,NEW,
7017,GOOGL,BUY,MARKET,,208,,5587,NEW,
7018,SPY,SELL,IOC,685.33,64,,5588,NEW,
7019,META,SELL,ICEBERG,645.98,1779,69,5589,NEW,
7020,SPY,BUY,MARKET,,93,,5590,NEW,
7021,META,BUY,LIMIT,646.07,90,,5591,NEW,
7022,NVDA,SELL,IOC,184.25,28,,5592,NEW,
7023,SPY,SELL,FOK,685.18,76,,5593,NEW,
7024,MSFT,BUY,IOC,402.19,23,,5594,NEW,
7025,META,BUY,LIMIT,646.15,67,,5595,NEW,
7026,AMZN,BUY,LIMIT,200.52,51,,5596,NEW,
7027,TSLA,BUY,IOC,419.27,4,,5597,NEW,
7028,AMZN,SELL,ICEBERG,200.59,1959,34,5598,NEW,
7029,NVDA,BUY,LIMIT,184.11,51,,5599,NEW,
7030,MSFT,,,,,,,CANCEL,3152
7031,TSLA,BUY,LIMIT,419.18,48,,5600,NEW,
7032,MSFT,BUY,FOK,402.16,9,,5601,NEW,
7033,AAPL,SELL,LIMIT,257.07,55,,5602,NEW,
7034,AMZN,BUY,MARKET,,54,,5603,NEW,
7035,TSLA,,,,,,,CANCEL,718
7036,AAPL,BUY,IOC,257,50,,5604,NEW,
7037,META,BUY,LIMIT,646.25,70,,5605,NEW,
7038,AAPL,SELL,LIMIT,257.1,2,,5606,NEW,
7039,AMZN,SELL,LIMIT,200.62,93,,5607,NEW,
7040,TSLA,,,419.2,52,,,AMEND,4514
7041,NVDA,BUY,FOK,184.13,702,,5608,NEW,
7042,AMZN,BUY,MARKET,,431,,5609,NEW,
7043,MSFT,SELL,IOC,402.39,429,,5610,NEW,
7044,GOOGL,,,,,,,CANCEL,3404
7045,TSLA,SELL,LIMIT,419.21,35,,5611,NEW,
7046,SPY,SELL,LIMIT,685.04,74,,5612,NEW,
7047,AMZN,SELL,LIMIT,200.67,935,,5613,NEW,
7048,META,BUY,FOK,646.28,5,,5614,NEW,
7049,NVDA,BUY,LIMIT,184.09,68,,5615,NEW,
7050,MSFT,SELL,MARKET,,60,,5616,NEW,
7051,META,BUY,LIMIT,646.15,83,,5617,NEW,
7052,AMZN,SELL,LIMIT,200.64,64,,5618,NEW,
7053,GOOGL,SELL,ICEBERG,306.64,646,168,5619,NEW,
7054,TSLA,BUY,LIMIT,419.05,28,,5620,NEW,
7055,GOOGL,BUY,ICEBERG,306.5,1914,198,5621,NEW,
7056,MSFT,SELL,LIMIT,402.32,23,,5622,NEW,
7057,NVDA,BUY,LIMIT,184.02,78,,5623,NEW,
7058,GOOGL,SELL,LIMIT,306.58,27,,5624,NEW,
7059,AAPL,BUY,LIMIT,256.92,812,,5625,NEW,
7060,GOOGL,SELL,FOK,306.55,20,,5626,NEW,
7061,NVDA,SELL,ICEBERG,184.05,499,54,5627,NEW,
7062,NVDA,,,,,,,CANCEL,630
7063,AAPL,SELL,LIMIT,256.9,22,,5628,NEW,
7064,MSFT,SELL,MARKET,,37,,5629,NEW,
7065,TSLA,BUY,LIMIT,419.03,59,,5630,NEW,
7066,TSLA,BUY,ICEBERG,419.1,1564,72,5631,NEW,
7067,META,SELL,LIMIT,646.53,476,,5632,NEW,
7068,AAPL,SELL,LIMIT,256.87,45,,5633,NEW,
7069,TSLA,BUY,LIMIT,418.88,913,,5634,NEW,
7070,SPY,BUY,MARKET,,7,,5635,NEW,
7071,META,,,646.57,415,,,AMEND,368
7072,TSLA,BUY,LIMIT,418.87,93,,5636,NEW,
7073,META,BUY,LIMIT,646.03,33,,5637,NEW,
7074,TSLA,,,418.89,75,,,AMEND,5422
7075,GOOGL,,,306.44,39,,,AMEND,1428
7076,META,,,,,,,CANCEL,797
7077,TSLA,BUY,LIMIT,418.87,11,,5638,NEW,
7078,TSLA,SELL,LIMIT,419.05,89,,5639,NEW,
7079,TSLA,SELL,LIMIT,419.03,57,,5640,NEW,
7080,NVDA,BUY,ICEBERG,183.96,1729,179,5641,NEW,
7081,AMZN,BUY,FOK,200.57,75,,5642,NEW,
7082,AMZN,BUY,IOC,200.5,74,,5643,NEW,
7083,NVDA,BUY,LIMIT,183.99,45,,5644,NEW,
7084,GOOGL,BUY,LIMIT,306.53,44,,5645,NEW,
7085,META,SELL,ICEBERG,646.33,1575,16,5646,NEW,
7086,MSFT,SELL,LIMIT,402.54,72,,5647,NEW,
7087,MSFT,SELL,LIMIT,402.6,52,,5648,NEW,
7088,AMZN,SELL,MARKET,,90,,5649,NEW,
7089,SPY,SELL,LIMIT,685.34,58,,5650,NEW,
7090,AAPL,SELL,IOC,256.98,6,,5651,NEW,
7091,TSLA,SELL,IOC,418.82,45,,5652,NEW,
7092,AAPL,SELL,LIMIT,256.94,85,,5653,NEW,
7093,AMZN,,,,,,,CANCEL,4486
7094,AMZN,SELL,LIMIT,200.61,18,,5654,NEW,
7095,NVDA,BUY,FOK,184.07,16,,5655,NEW,
7096,MSFT,,,402.45,41,,,AMEND,1679
7097,AAPL,,,256.94,74,,,AMEND,1980
7098,AMZN,BUY,LIMIT,200.59,91,,5656,NEW,
7099,SPY,,,,,,,CANCEL,3261
7100,MSFT,BUY,LIMIT,402.45,59,,5657,NEW,
7101,AAPL,BUY,ICEBERG,256.7,1526,57,5658,NEW,
7102,TSLA,SELL,LIMIT,418.51,61,,5659,NEW,
7103,SPY,BUY,LIMIT,684.94,85,,5660,NEW,
7104,MSFT,SELL,MARKET,,94,,5661,NEW,
7105,META,BUY,ICEBERG,646.45,1141,32,5662,NEW,
7106,AMZN,BUY,IOC,200.54,73,,5663,NEW,
7107,AMZN,,,200.54,17,,,AMEND,4358
7108,NVDA,BUY,FOK,184.08,92,,5664,NEW,
7109,GOOGL,BUY,LIMIT,306.55,6,,5665,NEW,
7110,AAPL,BUY,ICEBERG,256.68,1258,137,5666,NEW,
7111,TSLA,BUY,LIMIT,418.63,8,,5667,NEW,
7112,AMZN,SELL,ICEBERG,200.61,710,152,5668,NEW,
7113,TSLA,SELL,IOC,418.87,61,,5669,NEW,
7114,AAPL,BUY,LIMIT,256.6,32,,5670,NEW,
7115,NVDA,SELL,ICEBERG,184.14,868,71,5671,NEW,
7116,NVDA,SELL,ICEBERG,184.21,1640,95,5672,NEW,
7117,MSFT,SELL,ICEBERG,402.4,820,124,5673,NEW,
7118,TSLA,BUY,LIMIT,418.62,2,,5674,NEW,
7119,AMZN,,,200.61,1,,,AMEND,2377
7120,NVDA,,,184.2,720,,,AMEND,3519
7121,META,SELL,LIMIT,646.91,52,,5675,NEW,
7122,TSLA,,,418.78,73,,,AMEND,5116
7123,AAPL,SELL,LIMIT,256.7,43,,5676,NEW,
7124,META,BUY,LIMIT,646.75,65,,5677,NEW,
7125,GOOGL,,,,,,,CANCEL,1918
7126,META,BUY,FOK,646.5,44,,5678,NEW,
7127,AMZN,BUY,LIMIT,200.53,633,,5679,NEW,
7128,TSLA,SELL,FOK,418.88,21,,5680,NEW,
7129,AMZN,BUY,LIMIT,200.46,75,,5681,NEW,
7130,MSFT,SELL,MARKET,,3,,5682,NEW,
7131,GOOGL,BUY,IOC,306.52,688,,5683,NEW,
7132,AMZN,,,200.47,538,,,AMEND,3840
7133,TSLA,,,,,,,CANCEL,3413
7134,TSLA,BUY,LIMIT,418.58,208,,5684,NEW,
7135,GOOGL,SELL,LIMIT,306.62,24,,5685,NEW,
7136,TSLA,BUY,LIMIT,418.72,88,,5686,NEW,
7137,SPY,SELL,ICEBERG,685.34,975,35,5687,NEW,
7138,GOOGL,BUY,MARKET,,18,,5688,NEW,
7139,MSFT,BUY,FOK,402.2,38,,5689,NEW,
7140,AAPL,BUY,LIMIT,256.63,3,,5690,NEW,
7141,MSFT,,,,,,,CANCEL,221
7142,AAPL,BUY,ICEBERG,256.61,1294,178,5691,NEW,
7143,MSFT,BUY,LIMIT,402.18,45,,5692,NEW,
7144,AMZN,SELL,LIMIT,200.51,435,,5693,NEW,
7145,SPY,BUY,LIMIT,685.11,801,,5694,NEW,
7146,MSFT,BUY,LIMIT,402.08,17,,5695,NEW,
7147,META,,,646.72,65,,,AMEND,1312
7148,MSFT,SELL,LIMIT,402.17,19,,5696,NEW,
7149,AMZN,SELL,FOK,200.53,50,,5697,NEW,
7150,AAPL,SELL,FOK,256.68,96,,5698,NEW,
7151,TSLA,SELL,LIMIT,419.14,19,,5699,NEW,
7152,AAPL,,,,,,,CANCEL,2285
7153,TSLA,,,418.96,575,,,AMEND,3115
7154,NVDA,BUY,ICEBERG,184.18,299,194,5700,NEW,
7155,NVDA,BUY,LIMIT,184.04,32,,5701,NEW,
7156,META,BUY,IOC,646.08,38,,5702,NEW,
7157,AAPL,SELL,LIMIT,256.72,26,,5703,NEW,
7158,MSFT,SELL,LIMIT,402.27,3,,5704,NEW,
7159,AAPL,,,,,,,CANCEL,4292
7160,MSFT,BUY,LIMIT,402.05,8,,5705,NEW,
7161,MSFT,BUY,FOK,402,935,,5706,NEW,
7162,AAPL,BUY,ICEBERG,256.6,1548,106,5707,NEW,
7163,MSFT,BUY,LIMIT,401.92,41,,5708,NEW,
7164,META,BUY,IOC,646.2,560,,5709,NEW,
7165,AAPL,SELL,ICEBERG,256.63,1841,52,5710,NEW,
7166,TSLA,,,,,,,CANCEL,1512
7167,AMZN,SELL,FOK,200.56,74,,5711,NEW,
7168,GOOGL,SELL,FOK,306.68,47,,5712,NEW,
7169,SPY,SELL,MARKET,,93,,5713,NEW,
7170,MSFT,BUY,IOC,401.97,47,,5714,NEW,
7171,MSFT,,,402.11,82,,,AMEND,5230
7172,AAPL,SELL,ICEBERG,256.55,835,136,5715,NEW,
7173,META,BUY,LIMIT,646.25,21,,5716,NEW,
7174,TSLA,SELL,LIMIT,419.45,47,,5717,NEW,
7175,MSFT,,,401.96,6,,,AMEND,791
7176,NVDA,SELL,MARKET,,1,,5718,NEW,
7177,AMZN,SELL,LIMIT,200.57,80,,5719,NEW,
7178,AAPL,SELL,IOC,256.49,68,,5720,NEW,
7179,GOOGL,BUY,LIMIT,306.64,77,,5721,NEW,
7180,MSFT,SELL,IOC,402.15,48,,5722,NEW,
7181,META,,,646.19,62,,,AMEND,4092
7182,AMZN,SELL,MARKET,,92,,5723,NEW,
7183,AAPL,BUY,ICEBERG,256.45,477,192,5724,NEW,
7184,TSLA,BUY,LIMIT,419.31,42,,5725,NEW,
7185,AAPL,BUY,ICEBERG,256.47,1151,69,5726,NEW,
7186,MSFT,BUY,ICEBERG,402,1331,170,5727,NEW,
7187,AMZN,BUY,LIMIT,200.47,63,,5728,NEW,
7188,TSLA,,,,,,,CANCEL,978
7189,TSLA,,,419.44,75,,,AMEND,1044
7190,AAPL,SELL,LIMIT,256.55,46,,5729,NEW,
7191,MSFT,BUY,LIMIT,401.85,53,,5730,NEW,
7192,AAPL,BUY,LIMIT,256.36,98,,5731,NEW,
7193,NVDA,BUY,ICEBERG,184.11,1119,17,5732,NEW,
7194,MSFT,,,401.89,434,,,AMEND,2643
7195,MSFT,BUY,IOC,401.81,74,,5733,NEW,
7196,AMZN,,,200.56,48,,,AMEND,74
7197,META,,,646.45,16,,,AMEND,5212
7198,MSFT,SELL,MARKET,,66,,5734,NEW,
7199,AMZN,BUY,FOK,200.46,759,,5735,NEW,
7200,AAPL,BUY,LIMIT,256.29,47,,5736,NEW,
7201,AMZN,,,200.52,50,,,AMEND,3601
7202,NVDA,BUY,FOK,184.13,87,,5737,NEW,
7203,TSLA,,,,,,,CANCEL,621
7204,AAPL,SELL,ICEBERG,256.4,1677,74,5738,NEW,
7205,NVDA,,,,,,,CANCEL,4483
7206,AMZN,,,200.53,27,,,AMEND,755
7207,GOOGL,,,,,,,CANCEL,760
7208,TSLA,SELL,ICEBERG,419.51,1978,158,5739,NEW,
7209,AMZN,,,200.46,74,,,AMEND,2504
7210,GOOGL,BUY,LIMIT,306.72,49,,5740,NEW,
7211,GOOGL,BUY,IOC,306.62,71,,5741,NEW,
7212,MSFT,BUY,FOK,401.99,95,,5742,NEW,
7213,META,SELL,LIMIT,646.43,76,,5743,NEW,
7214,GOOGL,BUY,FOK,306.49,33,,5744,NEW,
7215,AAPL,BUY,FOK,256.25,91,,5745,NEW,
7216,GOOGL,BUY,IOC,306.47,94,,5746,NEW,
7217,MSFT,SELL,LIMIT,402.04,75,,5747,NEW,
7218,META,,,646.15,33,,,AMEND,5273
7219,SPY,SELL,LIMIT,685.33,28,,5748,NEW,
7220,AAPL,,,256.34,13,,,AMEND,1790
7221,SPY,SELL,MARKET,,92,,5749,NEW,
7222,NVDA,,,,,,,CANCEL,5312
7223,AAPL,BUY,LIMIT,256.28,7,,5750,NEW,
7224,MSFT,SELL,ICEBERG,402.12,1562,109,5751,NEW,
7225,AMZN,BUY,MARKET,,26,,5752,NEW,
7226,SPY,SELL,ICEBERG,685.27,1298,187,5753,NEW,
7227,AMZN,SELL,LIMIT,200.48,26,,5754,NEW,
7228,TSLA,SELL,LIMIT,419.63,67,,5755,NEW,
7229,SPY,,,685.06,76,,,AMEND,5512
7230,SPY,SELL,MARKET,,26,,5756,NEW,
7231,AMZN,BUY,IOC,200.37,66,,5757,NEW,
7232,TSLA,BUY,FOK,419,66,,5758,NEW,
7233,GOOGL,BUY,LIMIT,306.42,50,,5759,NEW,
7234,MSFT,,,401.95,328,,,AMEND,4872
7235,AMZN,BUY,LIMIT,200.36,32,,5760,NEW,
7236,GOOGL,,,,,,,CANCEL,751
7237,NVDA,,,184.2,87,,,AMEND,1302
7238,META,SELL,FOK,646.44,57,,5761,NEW,
7239,META,SELL,IOC,646.49,49,,5762,NEW,
7240,NVDA,,,,,,,CANCEL,1629
7241,SPY,BUY,MARKET,,76,,5763,NEW,
7242,AMZN,BUY,LIMIT,200.39,933,,5764,NEW,
7243,NVDA,BUY,MARKET,,94,,5765,NEW,
7244,AMZN,,,,,,,CANCEL,2121
7245,NVDA,BUY,IOC,184.17,4,,5766,NEW,
7246,TSLA,,,,,,,CANCEL,5024
7247,NVDA,BUY,LIMIT,184.13,36,,5767,NEW,
7248,GOOGL,SELL,LIMIT,306.5,11,,5768,NEW,
7249,TSLA,BUY,LIMIT,418.7,567,,5769,NEW,
7250,NVDA,,,,,,,CANCEL,2649
7251,META,,,646.23,11,,,AMEND,1079
7252,AAPL,BUY,LIMIT,256.29,44,,5770,NEW,
7253,MSFT,,,402.11,85,,,AMEND,1026
7254,AAPL,BUY,LIMIT,256.38,2,,5771,NEW,
7255,SPY,,,,,,,CANCEL,5582
7256,SPY,SELL,IOC,685.21,69,,5772,NEW,
7257,AMZN,BUY,MARKET,,28,,5773,NEW,
7258,META,SELL,ICEBERG,646.2,255,40,5774,NEW,
7259,AMZN,BUY,LIMIT,200.43,21,,5775,NEW,
7260,AAPL,SELL,LIMIT,256.46,22,,5776,NEW,
7261,SPY,SELL,LIMIT,685.38,3,,5777,NEW,
7262,TSLA,BUY,MARKET,,52,,5778,NEW,
7263,GOOGL,SELL,LIMIT,306.5,60,,5779,NEW,
7264,GOOGL,,,,,,,CANCEL,4399
7265,GOOGL,SELL,LIMIT,306.49,95,,5780,NEW,
7266,AAPL,SELL,LIMIT,256.42,35,,5781,NEW,
7267,TSLA,,,418.71,67,,,AMEND,4917
7268,AMZN,SELL,FOK,200.54,43,,5782,NEW,
7269,MSFT,BUY,LIMIT,401.83,36,,5783,NEW,
7270,GOOGL,SELL,IOC,306.62,96,,5784,NEW,
7271,SPY,SELL,LIMIT,685.23,12,,5785,NEW,
7272,AAPL,SELL,MARKET,,37,,5786,NEW,
7273,TSLA,SELL,MARKET,,398,,5787,NEW,
7274,AAPL,SELL,LIMIT,256.29,82,,5788,NEW,
7275,TSLA,SELL,LIMIT,418.93,3,,5789,NEW,
7276,NVDA,BUY,IOC,184.14,349,,5790,NEW,
7277,AAPL,BUY,LIMIT,256.22,6,,5791,NEW,
7278,NVDA,BUY,FOK,184.26,94,,5792,NEW,
7279,GOOGL,BUY,LIMIT,306.44,33,,5793,NEW,
7280,GOOGL,BUY,LIMIT,306.44,25,,5794,NEW,
7281,SPY,SELL,FOK,685.09,74,,5795,NEW,
7282,AAPL,,,256.22,26,,,AMEND,3595
7283,GOOGL,BUY,LIMIT,306.49,232,,5796,NEW,
7284,SPY,BUY,MARKET,,40,,5797,NEW,
7285,SPY,SELL,LIMIT,685.14,70,,5798,NEW,
7286,AAPL,SELL,LIMIT,256.41,447,,5799,NEW,
7287,MSFT,BUY,ICEBERG,401.82,494,168,5800,NEW,
7288,MSFT,BUY,LIMIT,401.85,51,,5801,NEW,
7289,NVDA,BUY,LIMIT,184.21,91,,5802,NEW,
7290,TSLA,BUY,ICEBERG,418.73,872,193,5803,NEW,
7291,TSLA,SELL,LIMIT,418.92,46,,5804,NEW,
7292,MSFT,BUY,LIMIT,401.69,46,,5805,NEW,
7293,NVDA,BUY,LIMIT,184.28,12,,5806,NEW,
7294,TSLA,BUY,LIMIT,418.59,11,,5807,NEW,
7295,NVDA,SELL,LIMIT,184.32,100,,5808,NEW,
7296,SPY,,,684.83,23,,,AMEND,3718
7297,TSLA,,,418.56,88,,,AMEND,1950
7298,GOOGL,BUY,LIMIT,306.54,53,,5809,NEW,
7299,AMZN,SELL,ICEBERG,200.56,1268,153,5810,NEW,
7300,META,,,,,,,CANCEL,3205
7301,GOOGL,SELL,IOC,306.6,93,,5811,NEW,
7302,AAPL,SELL,MARKET,,779,,5812,NEW,
7303,NVDA,,,,,,,CANCEL,520
7304,AAPL,BUY,ICEBERG,256.24,1306,124,5813,NEW,
7305,NVDA,BUY,ICEBERG,184.17,1918,118,5814,NEW,
7306,SPY,SELL,MARKET,,39,,5815,NEW,
7307,AAPL,BUY,ICEBERG,256.24,447,82,5816,NEW,
7308,AAPL,SELL,MARKET,,62,,5817,NEW,
7309,TSLA,SELL,LIMIT,418.7,12,,5818,NEW,
7310,TSLA,BUY,LIMIT,418.47,64,,5819,NEW,
7311,AAPL,,,,,,,CANCEL,2258
7312,AMZN,,,,,,,CANCEL,5598
7313,GOOGL,SELL,MARKET,,47,,5820,NEW,
7314,GOOGL,SELL,LIMIT,306.59,62,,5821,NEW,
7315,AMZN,BUY,LIMIT,200.53,14,,5822,NEW,
7316,GOOGL,,,,,,,CANCEL,576
7317,MSFT,SELL,FOK,401.89,11,,5823,NEW,
7318,TSLA,,,,,,,CANCEL,3284
7319,AMZN,,,,,,,CANCEL,3783
7320,GOOGL,BUY,IOC,306.43,51,,5824,NEW,
7321,GOOGL,,,,,,,CANCEL,5152
7322,AMZN,,,,,,,CANCEL,140
7323,SPY,SELL,MARKET,,80,,5825,NEW,
