seq,symbol,side,type,price,qty,peak_qty,order_id,action,ref_id
11486,SPY,SELL,LIMIT,675.74,15,,8875,NEW,
11487,TSLA,,,,,,,CANCEL,6822
11488,NVDA,SELL,LIMIT,186.36,87,,8876,NEW,
11489,SPY,BUY,LIMIT,675.43,24,,8877,NEW,
11490,GOOGL,BUY,LIMIT,303.61,1616,,8878,NEW,
11491,META,SELL,ICEBERG,650.06,1971,163,8879,NEW,
11492,NVDA,SELL,MARKET,,36,,8880,NEW,
11493,MSFT,BUY,LOC,405.74,788,,8881,NEW,
11494,AAPL,,,,,,,CANCEL,1253
11495,GOOGL,SELL,LIMIT,303.63,97,,8882,NEW,
11496,AAPL,BUY,LOC,253.34,51,,8883,NEW,
11497,GOOGL,SELL,IOC,303.8,3,,8884,NEW,
11498,MSFT,SELL,LIMIT,405.92,76,,8885,NEW,
11499,SPY,,,681.05,274,,,AMEND,215
11500,NVDA,SELL,MARKET,,28,,8886,NEW,
11501,TSLA,BUY,FOK,425.84,11,,8887,NEW,
11502,GOOGL,,,,,,,CANCEL,5687
11503,META,,,649.82,1824,,,AMEND,5931
11504,SPY,BUY,LIMIT,675.33,67,,8888,NEW,
11505,SPY,SELL,ICEBERG,675.68,1431,207,8889,NEW,
11506,AMZN,SELL,MARKET,,42,,8890,NEW,
11507,AAPL,,,,,,,CANCEL,1801
11508,SPY,BUY,LIMIT,675.56,1102,,8891,NEW,
11509,AAPL,SELL,LIMIT,253.46,110,,8892,NEW,
11510,TSLA,SELL,LIMIT,426.14,19,,8893,NEW,
11511,AMZN,SELL,MARKET,,101,,8894,NEW,
11512,TSLA,BUY,LOC,425.76,43,,8895,NEW,
11513,GOOGL,,,304.43,674,,,AMEND,3122
11514,META,,,,,,,CANCEL,2156
11515,AAPL,SELL,LOC,253.44,113,,8896,NEW,
11516,GOOGL,BUY,LIMIT,303.82,120,,8897,NEW,
11517,TSLA,SELL,ICEBERG,425.99,457,166,8898,NEW,
11518,AMZN,,,,,,,CANCEL,2038
11519,SPY,SELL,LIMIT,675.86,100,,8899,NEW,
11520,MSFT,,,,,,,CANCEL,938
11521,MSFT,,,,,,,CANCEL,6191
11522,NVDA,SELL,LIMIT,186.22,103,,8900,NEW,
11523,SPY,SELL,MARKET,,5,,8901,NEW,
11524,AAPL,,,253.3,1,,,AMEND,8845
11525,NVDA,SELL,LIMIT,186.21,80,,8902,NEW,
11526,AAPL,BUY,IOC,253.33,47,,8903,NEW,
11527,AAPL,BUY,ICEBERG,253.26,2116,80,8904,NEW,
11528,TSLA,BUY,LOC,425.55,56,,8905,NEW,
11529,MSFT,BUY,IOC,405.89,41,,8906,NEW,
11530,AAPL,,,,,,,CANCEL,5232
11531,TSLA,SELL,MARKET,,41,,8907,NEW,
11532,TSLA,,,,,,,CANCEL,5484
11533,MSFT,BUY,IOC,405.79,108,,8908,NEW,
11534,TSLA,SELL,LIMIT,425.54,14,,8909,NEW,
11535,SPY,SELL,ICEBERG,676.04,1140,113,8910,NEW,
11536,META,SELL,MOC,,9,,8911,NEW,
11537,NVDA,SELL,ICEBERG,186.08,2662,85,8912,NEW,
11538,TSLA,,,422.91,83,,,AMEND,7803
11539,NVDA,,,185.96,1606,,,AMEND,6450
11540,META,BUY,LIMIT,650.42,8,,8913,NEW,
11541,META,,,639.42,143,,,AMEND,905
11542,NVDA,,,186.09,849,,,AMEND,6253
11543,AAPL,SELL,MOC,,120,,8914,NEW,
11544,MSFT,BUY,LOC,405.91,109,,8915,NEW,
11545,MSFT,BUY,LIMIT,405.92,120,,8916,NEW,
11546,META,SELL,LIMIT,650.23,79,,8917,NEW,
11547,META,BUY,FOK,650.26,111,,8918,NEW,
11548,AMZN,SELL,MOC,,14,,8919,NEW,
11549,MSFT,SELL,FOK,406.21,802,,8920,NEW,
11550,GOOGL,SELL,ICEBERG,303.95,2413,200,8921,NEW,
11551,META,BUY,ICEBERG,650.12,2320,62,8922,NEW,
11552,NVDA,BUY,LIMIT,186.04,88,,8923,NEW,
11553,MSFT,SELL,IOC,406.22,16,,8924,NEW,
11554,AAPL,,,,,,,CANCEL,1262
11555,AAPL,SELL,LIMIT,253.31,90,,8925,NEW,
11556,TSLA,,,,,,,CANCEL,1087
11557,AAPL,BUY,IOC,253.19,29,,8926,NEW,
11558,AAPL,BUY,MARKET,,550,,8927,NEW,
11559,AAPL,SELL,LOC,253.25,94,,8928,NEW,
11560,META,SELL,LIMIT,650.36,114,,8929,NEW,
11561,TSLA,BUY,LIMIT,425.87,54,,8930,NEW,
11562,AMZN,BUY,LIMIT,199.01,81,,8931,NEW,
11563,META,SELL,MARKET,,13,,8932,NEW,
11564,AAPL,BUY,LIMIT,253.15,106,,8933,NEW,
11565,SPY,BUY,LIMIT,675.6,55,,8934,NEW,
11566,SPY,BUY,LIMIT,675.59,1379,,8935,NEW,
11567,AAPL,SELL,LOC,253.24,97,,8936,NEW,
11568,SPY,BUY,LIMIT,675.7,13,,8937,NEW,
11569,NVDA,SELL,LIMIT,186.17,16,,8938,NEW,
11570,META,BUY,ICEBERG,650.47,2093,66,8939,NEW,
11571,TSLA,,,,,,,CANCEL,2606
11572,GOOGL,,,303.69,2101,,,AMEND,94
11573,META,,,651.21,1,,,AMEND,1973
11574,AMZN,,,199.11,54,,,AMEND,6497
11575,AMZN,BUY,FOK,199.03,83,,8940,NEW,
11576,GOOGL,BUY,MOC,,730,,8941,NEW,
11577,MSFT,,,406.05,1386,,,AMEND,8611
11578,AMZN,SELL,LIMIT,199.09,7,,8942,NEW,
11579,SPY,SELL,LIMIT,676.09,836,,8943,NEW,
11580,GOOGL,BUY,MARKET,,110,,8944,NEW,
11581,MSFT,SELL,LIMIT,406.14,13,,8945,NEW,
11582,TSLA,SELL,LIMIT,426.03,17,,8946,NEW,
11583,AAPL,BUY,LIMIT,253.07,20,,8947,NEW,
11584,AAPL,SELL,LIMIT,253.2,66,,8948,NEW,
11585,SPY,,,,,,,CANCEL,6602
11586,AMZN,SELL,LIMIT,199.12,26,,8949,NEW,
11587,AMZN,SELL,LIMIT,199.14,11,,8950,NEW,
11588,GOOGL,SELL,LIMIT,303.89,48,,8951,NEW,
11589,SPY,SELL,LIMIT,675.93,8,,8952,NEW,
11590,SPY,BUY,LIMIT,675.48,39,,8953,NEW,
11591,TSLA,SELL,ICEBERG,426.14,2483,225,8954,NEW,
11592,GOOGL,SELL,MARKET,,61,,8955,NEW,
11593,MSFT,SELL,LIMIT,406.2,7,,8956,NEW,
11594,SPY,BUY,LIMIT,675.37,4,,8957,NEW,
11595,MSFT,SELL,ICEBERG,406.28,2506,45,8958,NEW,
11596,MSFT,SELL,MARKET,,84,,8959,NEW,
11597,SPY,BUY,MARKET,,114,,8960,NEW,
11598,AMZN,BUY,ICEBERG,199.03,2796,74,8961,NEW,
11599,SPY,,,675.57,276,,,AMEND,7209
11600,AAPL,BUY,IOC,253.11,531,,8962,NEW,
11601,NVDA,,,,,,,CANCEL,2708
11602,AAPL,,CLOSE,,,,,CLOSE,
11603,AMZN,SELL,LIMIT,199.07,9,,8963,NEW,
11604,NVDA,SELL,ICEBERG,186.27,2360,129,8964,NEW,
11605,SPY,,,,,,,CANCEL,5876
11606,AAPL,BUY,MARKET,,119,,8965,NEW,
11607,AAPL,SELL,ICEBERG,253.22,2042,116,8966,NEW,
11608,AAPL,BUY,LIMIT,253.15,114,,8967,NEW,
11609,AAPL,BUY,LIMIT,253.12,48,,8968,NEW,
11610,SPY,SELL,IOC,675.75,112,,8969,NEW,
11611,SPY,,CLOSE,,,,,CLOSE,
11612,SPY,BUY,LOC,675.41,117,,8970,NEW,
11613,NVDA,SELL,LIMIT,186.19,8,,8971,NEW,
11614,TSLA,BUY,IOC,425.94,44,,8972,NEW,
11615,TSLA,SELL,ICEBERG,426.17,2606,212,8973,NEW,
11616,TSLA,SELL,LIMIT,426.2,73,,8974,NEW,
11617,SPY,BUY,LIMIT,675.43,1581,,8975,NEW,
11618,AAPL,BUY,ICEBERG,253.1,825,192,8976,NEW,
11619,NVDA,,,,,,,CANCEL,3104
11620,AMZN,BUY,LOC,199.05,4,,8977,NEW,
11621,AAPL,,CLOSE,,,,,CLOSE,
11622,AMZN,,,,,,,CANCEL,7537
11623,MSFT,,CLOSE,,,,,CLOSE,
11624,AAPL,,,,,,,CANCEL,5444
11625,AMZN,,,,,,,CANCEL,1758
11626,MSFT,,,406.39,46,,,AMEND,7647
11627,AAPL,,,,,,,CANCEL,4234
11628,TSLA,,,426.12,954,,,AMEND,1283
11629,GOOGL,SELL,IOC,304,3,,8978,NEW,
11630,AAPL,SELL,MARKET,,10,,8979,NEW,
11631,NVDA,,,186.11,59,,,AMEND,6505
11632,SPY,SELL,ICEBERG,675.67,2552,108,8980,NEW,
11633,MSFT,SELL,FOK,406.13,1675,,8981,NEW,
11634,AAPL,SELL,LIMIT,253.1,37,,8982,NEW,
11635,NVDA,,,186.16,194,,,AMEND,7815
11636,GOOGL,,,304.06,753,,,AMEND,8750
11637,NVDA,SELL,MARKET,,38,,8983,NEW,
11638,TSLA,SELL,LOC,426.36,100,,8984,NEW,
11639,TSLA,SELL,LIMIT,426.23,76,,8985,NEW,
11640,TSLA,BUY,LIMIT,426,12,,8986,NEW,
11641,AAPL,BUY,ICEBERG,253.09,2482,177,8987,NEW,
11642,AAPL,SELL,LIMIT,253.19,51,,8988,NEW,
11643,AAPL,SELL,IOC,253.17,565,,8989,NEW,
11644,MSFT,SELL,LIMIT,406.29,35,,8990,NEW,
11645,AAPL,SELL,LIMIT,253.31,92,,8991,NEW,
11646,MSFT,,CLOSE,,,,,CLOSE,
11647,SPY,BUY,LIMIT,675.22,110,,8992,NEW,
11648,NVDA,,,183.72,1238,,,AMEND,4404
11649,NVDA,BUY,IOC,186.06,66,,8993,NEW,
11650,GOOGL,SELL,ICEBERG,304.07,338,29,8994,NEW,
11651,META,,,,,,,CANCEL,2261
11652,MSFT,,,,,,,CANCEL,3189
11653,NVDA,,,,,,,CANCEL,4869
11654,AAPL,BUY,LIMIT,253.16,116,,8995,NEW,
11655,AMZN,SELL,FOK,199.12,48,,8996,NEW,
11656,META,SELL,IOC,650.35,77,,8997,NEW,
11657,MSFT,BUY,LIMIT,406.11,532,,8998,NEW,
11658,NVDA,SELL,LIMIT,186.12,70,,8999,NEW,
11659,META,SELL,FOK,650.08,89,,9000,NEW,
11660,MSFT,SELL,ICEBERG,406.18,767,97,9001,NEW,
11661,META,SELL,ICEBERG,650.06,1321,93,9002,NEW,
11662,TSLA,BUY,LIMIT,425.93,16,,9003,NEW,
11663,NVDA,BUY,MARKET,,70,,9004,NEW,
11664,TSLA,SELL,LIMIT,426.26,29,,9005,NEW,
11665,TSLA,,,,,,,CANCEL,4216
11666,AAPL,SELL,LIMIT,253.29,31,,9006,NEW,
11667,NVDA,SELL,IOC,186.02,100,,9007,NEW,
11668,NVDA,BUY,LIMIT,185.91,34,,9008,NEW,
11669,META,,,,,,,CANCEL,7238
11670,AMZN,SELL,LIMIT,199.11,59,,9009,NEW,
11671,META,SELL,LIMIT,650.15,70,,9010,NEW,
11672,SPY,SELL,LIMIT,675.46,91,,9011,NEW,
11673,TSLA,,,422.06,215,,,AMEND,6687
11674,GOOGL,BUY,LIMIT,303.84,54,,9012,NEW,
11675,MSFT,BUY,LIMIT,406.12,83,,9013,NEW,
11676,AMZN,SELL,IOC,199.09,28,,9014,NEW,
11677,SPY,SELL,FOK,675.48,25,,9015,NEW,
11678,TSLA,,,423.41,11,,,AMEND,3964
11679,SPY,BUY,LIMIT,675.06,90,,9016,NEW,
11680,NVDA,SELL,ICEBERG,185.95,1078,37,9017,NEW,
11681,AAPL,BUY,MOC,,1106,,9018,NEW,
11682,AAPL,BUY,LIMIT,253.31,50,,9019,NEW,
11683,MSFT,,,406.11,4,,,AMEND,8174
11684,AMZN,,,199.16,127,,,AMEND,3430
11685,META,,,654.22,99,,,AMEND,5489
11686,NVDA,BUY,LIMIT,185.82,50,,9020,NEW,
11687,AAPL,BUY,LOC,253.38,8,,9021,NEW,
11688,SPY,BUY,LIMIT,675.18,20,,9022,NEW,
11689,SPY,BUY,LIMIT,675.05,16,,9023,NEW,
11690,NVDA,SELL,LIMIT,185.91,118,,9024,NEW,
11691,NVDA,BUY,LIMIT,185.9,72,,9025,NEW,
11692,AMZN,SELL,FOK,199.19,69,,9026,NEW,
11693,AAPL,BUY,MARKET,,50,,9027,NEW,
11694,GOOGL,SELL,LOC,303.94,993,,9028,NEW,
11695,NVDA,BUY,LIMIT,185.85,25,,9029,NEW,
11696,MSFT,BUY,LIMIT,405.89,43,,9030,NEW,
11697,AAPL,,,,,,,CANCEL,7888
11698,GOOGL,,,303.83,2098,,,AMEND,6379
11699,MSFT,BUY,LIMIT,405.87,79,,9031,NEW,
11700,SPY,,,675.37,170,,,AMEND,702
11701,AMZN,SELL,MARKET,,37,,9032,NEW,
11702,AAPL,BUY,ICEBERG,253.46,974,239,9033,NEW,
11703,AAPL,,,253.37,458,,,AMEND,7733
11704,NVDA,,,185.89,115,,,AMEND,5061
11705,GOOGL,SELL,LIMIT,303.88,114,,9034,NEW,
11706,AAPL,BUY,LIMIT,253.59,32,,9035,NEW,
11707,GOOGL,SELL,MARKET,,58,,9036,NEW,
11708,META,,,,,,,CANCEL,6070
11709,TSLA,,,426.19,1929,,,AMEND,4791
11710,GOOGL,SELL,LOC,304.02,1,,9037,NEW,
11711,GOOGL,SELL,MARKET,,18,,9038,NEW,
11712,AAPL,BUY,IOC,253.66,51,,9039,NEW,
11713,AAPL,BUY,MARKET,,33,,9040,NEW,
11714,TSLA,SELL,MOC,,105,,9041,NEW,
11715,AMZN,BUY,FOK,199.12,66,,9042,NEW,
11716,AMZN,SELL,IOC,199.24,832,,9043,NEW,
11717,AAPL,,,252.59,1,,,AMEND,5855
11718,SPY,BUY,LIMIT,674.98,116,,9044,NEW,
11719,SPY,BUY,MARKET,,69,,9045,NEW,
11720,SPY,BUY,MARKET,,92,,9046,NEW,
11721,NVDA,SELL,MARKET,,8,,9047,NEW,
11722,AMZN,,CLOSE,,,,,CLOSE,
11723,GOOGL,SELL,LIMIT,304.15,109,,9048,NEW,
11724,AMZN,SELL,LOC,199.24,87,,9049,NEW,
11725,META,BUY,LOC,649.99,114,,9050,NEW,
11726,AAPL,,CLOSE,,,,,CLOSE,
11727,NVDA,BUY,MARKET,,22,,9051,NEW,
11728,GOOGL,SELL,MOC,,104,,9052,NEW,
11729,META,BUY,FOK,649.87,92,,9053,NEW,
11730,MSFT,BUY,MARKET,,80,,9054,NEW,
11731,TSLA,SELL,LIMIT,426.26,117,,9055,NEW,
11732,GOOGL,BUY,LIMIT,304.05,774,,9056,NEW,
11733,NVDA,SELL,IOC,185.9,99,,9057,NEW,
11734,NVDA,SELL,LIMIT,185.96,117,,9058,NEW,
11735,MSFT,BUY,MARKET,,1097,,9059,NEW,
11736,TSLA,SELL,LOC,426.2,1216,,9060,NEW,
11737,TSLA,BUY,MARKET,,41,,9061,NEW,
11738,NVDA,SELL,MARKET,,95,,9062,NEW,
11739,GOOGL,SELL,ICEBERG,304.16,1343,70,9063,NEW,
11740,AAPL,SELL,LIMIT,253.79,87,,9064,NEW,
11741,MSFT,SELL,LOC,405.97,27,,9065,NEW,
11742,AAPL,BUY,MARKET,,25,,9066,NEW,
11743,NVDA,BUY,LIMIT,185.84,9,,9067,NEW,
11744,TSLA,BUY,LIMIT,425.86,46,,9068,NEW,
11745,SPY,BUY,LIMIT,674.78,117,,9069,NEW,
11746,META,,,,,,,CANCEL,964
11747,AMZN,SELL,LIMIT,199.25,57,,9070,NEW,
11748,MSFT,SELL,ICEBERG,405.83,1977,168,9071,NEW,
11749,AAPL,,,253.61,2462,,,AMEND,7669
11750,NVDA,BUY,LIMIT,185.89,32,,9072,NEW,
11751,SPY,BUY,LOC,674.87,101,,9073,NEW,
11752,AMZN,,,199.22,2852,,,AMEND,8082
11753,SPY,,,674.77,152,,,AMEND,9016
11754,TSLA,,CLOSE,,,,,CLOSE,
11755,AAPL,SELL,IOC,253.74,85,,9074,NEW,
11756,META,BUY,ICEBERG,649.87,1417,143,9075,NEW,
11757,AAPL,BUY,FOK,253.69,70,,9076,NEW,
11758,MSFT,SELL,LOC,405.63,80,,9077,NEW,
11759,MSFT,BUY,MOC,,608,,9078,NEW,
11760,AAPL,SELL,MARKET,,15,,9079,NEW,
11761,META,,,,,,,CANCEL,332
11762,SPY,BUY,LIMIT,674.64,116,,9080,NEW,
11763,META,SELL,ICEBERG,650.02,825,210,9081,NEW,
11764,TSLA,,,426.11,106,,,AMEND,9055
11765,AMZN,BUY,IOC,199.19,26,,9082,NEW,
11766,META,,,643.03,233,,,AMEND,1656
11767,NVDA,BUY,ICEBERG,185.9,582,15,9083,NEW,
11768,SPY,,,674.78,101,,,AMEND,37368
11769,AAPL,BUY,ICEBERG,253.72,406,233,9084,NEW,
11770,MSFT,BUY,IOC,405.48,109,,9085,NEW,
11771,TSLA,BUY,LOC,425.82,52,,9086,NEW,
11772,NVDA,,,,,,,CANCEL,1163
11773,TSLA,SELL,ICEBERG,425.84,753,122,9087,NEW,
11774,META,BUY,FOK,649.91,3,,9088,NEW,
11775,AAPL,BUY,MARKET,,96,,9089,NEW,
11776,NVDA,BUY,ICEBERG,185.82,2676,144,9090,NEW,
11777,MSFT,,CLOSE,,,,,CLOSE,
11778,AMZN,SELL,LIMIT,199.25,1794,,9091,NEW,
11779,AMZN,BUY,LIMIT,199.17,104,,9092,NEW,
11780,TSLA,SELL,MARKET,,25,,9093,NEW,
11781,NVDA,,,185.83,2465,,,AMEND,7683
11782,AMZN,SELL,FOK,199.17,82,,9094,NEW,
11783,TSLA,SELL,ICEBERG,425.71,672,120,9095,NEW,
11784,TSLA,SELL,LIMIT,425.95,91,,9096,NEW,
11785,TSLA,SELL,ICEBERG,425.65,2505,216,9097,NEW,
11786,NVDA,SELL,LOC,185.83,29,,9098,NEW,
11787,GOOGL,BUY,LIMIT,303.92,27,,9099,NEW,
11788,AMZN,BUY,IOC,199.15,42,,9100,NEW,
11789,SPY,SELL,LIMIT,675.16,67,,9101,NEW,
11790,NVDA,,,185.89,1,,,AMEND,4345
11791,AAPL,BUY,MARKET,,21,,9102,NEW,
11792,NVDA,BUY,MOC,,22,,9103,NEW,
11793,NVDA,BUY,MARKET,,73,,9104,NEW,
11794,NVDA,BUY,LIMIT,185.53,118,,9105,NEW,
11795,AAPL,,,253.81,194,,,AMEND,864
11796,AAPL,,,253.72,1,,,AMEND,7962
11797,AAPL,SELL,FOK,253.76,68,,9106,NEW,
11798,GOOGL,BUY,LIMIT,304.03,101,,9107,NEW,
11799,GOOGL,,,,,,,CANCEL,7517
11800,AMZN,SELL,MOC,,72,,9108,NEW,
11801,NVDA,SELL,FOK,185.51,53,,9109,NEW,
11802,GOOGL,BUY,LIMIT,304,117,,9110,NEW,
11803,AAPL,BUY,LIMIT,253.65,41,,9111,NEW,
11804,MSFT,BUY,ICEBERG,405.31,2326,61,9112,NEW,
11805,NVDA,,,183.76,11,,,AMEND,4381
11806,AMZN,SELL,LIMIT,199.33,61,,9113,NEW,
11807,TSLA,SELL,IOC,425.55,45,,9114,NEW,
11808,META,BUY,LIMIT,650.12,39,,9115,NEW,
11809,AAPL,,,254.52,2415,,,AMEND,2018
11810,GOOGL,BUY,MARKET,,99,,9116,NEW,
11811,AMZN,,,,,,,CANCEL,87
11812,NVDA,BUY,LIMIT,185.4,111,,9117,NEW,
11813,AAPL,,,,,,,CANCEL,7004
11814,GOOGL,,,,,,,CANCEL,7512
11815,AMZN,,,199.33,1,,,AMEND,2561
11816,MSFT,BUY,LIMIT,405.49,62,,9118,NEW,
11817,AMZN,SELL,IOC,199.36,102,,9119,NEW,
11818,SPY,BUY,MARKET,,21,,9120,NEW,
11819,AMZN,SELL,LIMIT,199.42,18,,9121,NEW,
11820,AAPL,SELL,IOC,253.68,55,,9122,NEW,
11821,GOOGL,BUY,ICEBERG,304,396,82,9123,NEW,
11822,META,BUY,MOC,,21,,9124,NEW,
11823,MSFT,,CLOSE,,,,,CLOSE,
11824,TSLA,,,,,,,CANCEL,19725
11825,META,,,649.94,28,,,AMEND,7236
11826,NVDA,SELL,ICEBERG,185.46,472,18,9125,NEW,
11827,AMZN,,,,,,,CANCEL,5996
11828,SPY,SELL,ICEBERG,674.98,1472,63,9126,NEW,
11829,META,SELL,ICEBERG,650.09,666,117,9127,NEW,
11830,NVDA,SELL,MARKET,,38,,9128,NEW,
11831,AAPL,,,253.63,773,,,AMEND,7113
11832,NVDA,,,183.56,61,,,AMEND,1538
11833,SPY,BUY,ICEBERG,674.76,2730,195,9129,NEW,
11834,MSFT,SELL,IOC,405.67,106,,9130,NEW,
11835,AAPL,,,,,,,CANCEL,1621
11836,NVDA,BUY,FOK,185.6,40,,9131,NEW,
11837,META,BUY,ICEBERG,649.91,2705,250,9132,NEW,
11838,GOOGL,SELL,LIMIT,304.05,115,,9133,NEW,
11839,META,SELL,LIMIT,650.48,7,,9134,NEW,
11840,META,SELL,LIMIT,650.51,76,,9135,NEW,
11841,AAPL,,,,,,,CANCEL,5383
11842,MSFT,SELL,LIMIT,405.7,1610,,9136,NEW,
11843,AMZN,SELL,MARKET,,80,,9137,NEW,
11844,AAPL,SELL,ICEBERG,253.59,2900,70,9138,NEW,
11845,META,BUY,MARKET,,68,,9139,NEW,
11846,AAPL,,,,,,,CANCEL,1485
11847,AMZN,SELL,LIMIT,199.37,100,,9140,NEW,
11848,META,SELL,MARKET,,49,,9141,NEW,
11849,META,SELL,LIMIT,650.34,315,,9142,NEW,
11850,SPY,SELL,MARKET,,107,,9143,NEW,
11851,AAPL,SELL,IOC,253.58,93,,9144,NEW,
11852,AAPL,BUY,ICEBERG,253.5,1614,217,9145,NEW,
11853,SPY,,,,,,,CANCEL,4547
11854,MSFT,BUY,LIMIT,405.54,115,,9146,NEW,
11855,TSLA,SELL,LIMIT,425.26,91,,9147,NEW,
11856,META,BUY,MARKET,,90,,9148,NEW,
11857,NVDA,,CLOSE,,,,,CLOSE,
11858,AAPL,BUY,LOC,253.48,111,,9149,NEW,
11859,TSLA,,,,,,,CANCEL,7816
11860,AAPL,BUY,LIMIT,253.44,39,,9150,NEW,
11861,TSLA,SELL,ICEBERG,425.03,2769,23,9151,NEW,
11862,AAPL,,,,,,,CANCEL,8204
11863,NVDA,SELL,FOK,185.72,97,,9152,NEW,
11864,SPY,BUY,FOK,674.93,28,,9153,NEW,
11865,AMZN,SELL,LIMIT,199.39,106,,9154,NEW,
11866,NVDA,SELL,LIMIT,185.68,32,,9155,NEW,
11867,AAPL,BUY,LIMIT,253.38,3,,9156,NEW,
11868,SPY,SELL,MARKET,,60,,9157,NEW,
11869,GOOGL,BUY,ICEBERG,303.92,2108,59,9158,NEW,
11870,GOOGL,SELL,LIMIT,304.07,68,,9159,NEW,
11871,SPY,,,,,,,CANCEL,7132
11872,AAPL,SELL,LIMIT,253.48,1636,,9160,NEW,
11873,AMZN,,,,,,,CANCEL,892
11874,MSFT,SELL,FOK,405.76,74,,9161,NEW,
11875,AMZN,,,,,,,CANCEL,3335
11876,TSLA,BUY,LIMIT,424.79,525,,9162,NEW,
11877,GOOGL,BUY,IOC,303.94,20,,9163,NEW,
11878,NVDA,SELL,LIMIT,185.65,1,,9164,NEW,
11879,SPY,SELL,LIMIT,675.4,98,,9165,NEW,
11880,NVDA,SELL,LIMIT,185.59,29,,9166,NEW,
11881,META,SELL,LIMIT,650.43,96,,9167,NEW,
11882,TSLA,SELL,MOC,,50,,9168,NEW,
11883,AMZN,SELL,IOC,199.45,16,,9169,NEW,
11884,NVDA,BUY,LIMIT,185.63,80,,9170,NEW,
11885,AAPL,BUY,LIMIT,253.38,40,,9171,NEW,
11886,AMZN,,,199.33,139,,,AMEND,1310
11887,NVDA,BUY,LIMIT,185.55,81,,9172,NEW,
11888,TSLA,,,420.94,1828,,,AMEND,7494
11889,AAPL,SELL,LIMIT,253.53,18,,9173,NEW,
11890,NVDA,BUY,IOC,185.62,1572,,9174,NEW,
11891,AAPL,SELL,LIMIT,253.47,110,,9175,NEW,
11892,META,BUY,MARKET,,108,,9176,NEW,
11893,META,SELL,ICEBERG,650.41,1533,80,9177,NEW,
11894,NVDA,SELL,ICEBERG,185.56,1137,11,9178,NEW,
11895,META,BUY,LOC,650.09,1325,,9179,NEW,
11896,MSFT,SELL,FOK,405.51,57,,9180,NEW,
11897,GOOGL,BUY,FOK,303.94,37,,9181,NEW,
11898,GOOGL,SELL,LIMIT,304.04,95,,9182,NEW,
11899,GOOGL,SELL,MARKET,,26,,9183,NEW,
11900,AMZN,,CLOSE,,,,,CLOSE,
11901,MSFT,SELL,LIMIT,405.44,115,,9184,NEW,
11902,META,BUY,ICEBERG,649.91,782,178,9185,NEW,
11903,AMZN,BUY,LIMIT,199.32,647,,9186,NEW,
11904,AMZN,,,199.37,3,,,AMEND,2248
11905,SPY,SELL,LIMIT,675.53,119,,9187,NEW,
11906,AAPL,,,253.3,49,,,AMEND,1149
11907,AMZN,SELL,ICEBERG,199.35,2063,229,9188,NEW,
11908,META,BUY,LIMIT,649.64,1099,,9189,NEW,
11909,SPY,BUY,FOK,675.22,39,,9190,NEW,
11910,NVDA,SELL,ICEBERG,185.55,706,210,9191,NEW,
11911,AAPL,,,253.4,31,,,AMEND,3
11912,AAPL,SELL,LIMIT,253.35,73,,9192,NEW,
11913,SPY,,,678.76,1,,,AMEND,1327
11914,META,,,,,,,CANCEL,8185
11915,SPY,SELL,LIMIT,675.5,81,,9193,NEW,
11916,SPY,SELL,LOC,675.39,70,,9194,NEW,
11917,GOOGL,SELL,LIMIT,303.92,1851,,9195,NEW,
11918,AMZN,BUY,LOC,199.29,117,,9196,NEW,
11919,GOOGL,BUY,IOC,303.84,41,,9197,NEW,
11920,NVDA,SELL,IOC,185.57,72,,9198,NEW,
11921,NVDA,,,183.8,918,,,AMEND,5541
11922,NVDA,BUY,LIMIT,185.5,77,,9199,NEW,
11923,AAPL,,,,,,,CANCEL,7253
11924,MSFT,,,405.33,151,,,AMEND,5821
11925,MSFT,SELL,IOC,405.41,57,,9200,NEW,
11926,AAPL,,,,,,,CANCEL,1542
11927,NVDA,BUY,IOC,185.51,97,,9201,NEW,
11928,SPY,SELL,MARKET,,112,,9202,NEW,
11929,SPY,SELL,FOK,675.2,105,,9203,NEW,
11930,TSLA,BUY,MARKET,,1663,,9204,NEW,
11931,MSFT,SELL,MARKET,,70,,9205,NEW,
11932,META,,,,,,,CANCEL,3531
11933,AAPL,SELL,MARKET,,67,,9206,NEW,
11934,GOOGL,BUY,LIMIT,303.86,50,,9207,NEW,
11935,AMZN,BUY,LIMIT,199.29,111,,9208,NEW,
11936,SPY,SELL,LIMIT,675.33,23,,9209,NEW,
11937,TSLA,,,424.96,836,,,AMEND,8759
11938,MSFT,SELL,LIMIT,405.48,12,,9210,NEW,
11939,TSLA,SELL,ICEBERG,424.73,1180,80,9211,NEW,
11940,MSFT,SELL,LIMIT,405.48,72,,9212,NEW,
11941,NVDA,SELL,MOC,,94,,9213,NEW,
11942,TSLA,,,,,,,CANCEL,4639
11943,SPY,SELL,LIMIT,675.49,66,,9214,NEW,
11944,TSLA,,,423.01,1,,,AMEND,2057
11945,MSFT,,,405.32,99,,,AMEND,3167
11946,NVDA,BUY,LOC,185.42,40,,9215,NEW,
11947,NVDA,SELL,LOC,185.53,10,,9216,NEW,
11948,NVDA,SELL,FOK,185.56,77,,9217,NEW,
11949,TSLA,,,,,,,CANCEL,5221
11950,NVDA,,,185.53,20,,,AMEND,1403
11951,AMZN,BUY,MARKET,,82,,9218,NEW,
11952,AAPL,,,,,,,CANCEL,6385
11953,TSLA,,,424.3,83,,,AMEND,490
