seq,symbol,side,type,price,qty,order_id,action,ref_id
8100,MSFT,,,398.69,50,,AMEND,6156
8101,AAPL,,,256.63,124,,AMEND,1470
8102,TSLA,BUY,MARKET,,19,6354,NEW,
8103,NVDA,SELL,IOC,180.43,35,6355,NEW,
8104,MSFT,,,,,,CANCEL,4798
8105,AAPL,BUY,MARKET,,83,6356,NEW,
8106,META,SELL,LIMIT,635.05,88,6357,NEW,
8107,MSFT,,,,,,CANCEL,5133
8108,META,BUY,MARKET,,99,6358,NEW,
8109,AMZN,SELL,LIMIT,197.88,34,6359,NEW,
8110,TSLA,BUY,LIMIT,420.53,84,6360,NEW,
8111,AMZN,BUY,MARKET,,48,6361,NEW,
8112,MSFT,BUY,FOK,398.79,100,6362,NEW,
8113,AAPL,SELL,LIMIT,256.52,34,6363,NEW,
8114,MSFT,,,,,,CANCEL,3539
8115,MSFT,BUY,LIMIT,398.86,97,6364,NEW,
8116,NVDA,BUY,FOK,180.32,74,6365,NEW,
8117,MSFT,BUY,LIMIT,398.97,63,6366,NEW,
8118,AMZN,,,197.87,40,,AMEND,3973
8119,AMZN,,,,,,CANCEL,2330
8120,TSLA,SELL,LIMIT,420.78,51,6367,NEW,
8121,GOOGL,BUY,LIMIT,303,30,6368,NEW,
8122,NVDA,,,,,,CANCEL,961
8123,TSLA,,,,,,CANCEL,2029
8124,SPY,SELL,IOC,682.21,21,6369,NEW,
8125,AMZN,SELL,IOC,197.89,56,6370,NEW,
8126,TSLA,SELL,LIMIT,420.71,21,6371,NEW,
8127,NVDA,SELL,MARKET,,17,6372,NEW,
8128,GOOGL,SELL,LIMIT,303.09,9,6373,NEW,
8129,TSLA,BUY,LIMIT,420.76,34,6374,NEW,
8130,AMZN,SELL,LIMIT,197.83,9,6375,NEW,
8131,TSLA,SELL,LIMIT,421.08,11,6376,NEW,
8132,SPY,SELL,FOK,682.28,45,6377,NEW,
8133,AAPL,BUY,LIMIT,256.49,48,6378,NEW,
8134,MSFT,BUY,LIMIT,399.03,5,6379,NEW,
8135,NVDA,BUY,LIMIT,180.44,32,6380,NEW,
8136,AMZN,SELL,LIMIT,197.78,10,6381,NEW,
8137,MSFT,SELL,MARKET,,92,6382,NEW,
8138,TSLA,BUY,LIMIT,421.01,6,6383,NEW,
8139,NVDA,,,,,,CANCEL,3872
8140,MSFT,BUY,FOK,398.95,95,6384,NEW,
8141,META,BUY,LIMIT,634.95,58,6385,NEW,
8142,META,SELL,MARKET,,91,6386,NEW,
8143,TSLA,BUY,MARKET,,92,6387,NEW,
8144,AAPL,BUY,IOC,256.48,12,6388,NEW,
8145,NVDA,,,,,,CANCEL,5169
8146,AAPL,,,,,,CANCEL,4774
8147,NVDA,SELL,IOC,180.45,59,6389,NEW,
8148,META,BUY,LIMIT,635.03,368,6390,NEW,
8149,MSFT,SELL,LIMIT,398.99,9,6391,NEW,
8150,NVDA,BUY,LIMIT,180.45,92,6392,NEW,
8151,SPY,,,,,,CANCEL,2732
8152,AMZN,SELL,LIMIT,197.81,58,6393,NEW,
8153,AMZN,,,,,,CANCEL,3346
8154,TSLA,BUY,MARKET,,15,6394,NEW,
8155,MSFT,SELL,LIMIT,399.01,88,6395,NEW,
8156,MSFT,SELL,MARKET,,326,6396,NEW,
8157,SPY,BUY,FOK,682.08,530,6397,NEW,
8158,MSFT,BUY,IOC,398.8,14,6398,NEW,
8159,AMZN,SELL,MARKET,,93,6399,NEW,
8160,GOOGL,SELL,MARKET,,20,6400,NEW,
8161,AMZN,SELL,LIMIT,197.74,75,6401,NEW,
8162,TSLA,BUY,LIMIT,421.21,47,6402,NEW,
8163,SPY,,,,,,CANCEL,3104
8164,AAPL,SELL,FOK,256.64,72,6403,NEW,
8165,META,BUY,LIMIT,634.96,80,6404,NEW,
8166,MSFT,,,,,,CANCEL,708
8167,AMZN,,,197.67,87,,AMEND,3097
8168,TSLA,BUY,LIMIT,421.55,2,6405,NEW,
8169,NVDA,BUY,MARKET,,58,6406,NEW,
8170,MSFT,SELL,MARKET,,82,6407,NEW,
8171,AAPL,SELL,LIMIT,256.77,885,6408,NEW,
8172,AMZN,SELL,LIMIT,197.79,65,6409,NEW,
8173,AAPL,,,,,,CANCEL,2343
8174,TSLA,SELL,LIMIT,421.78,96,6410,NEW,
8175,SPY,BUY,LIMIT,681.89,47,6411,NEW,
8176,AAPL,,,,,,CANCEL,5646
8177,SPY,SELL,LIMIT,682.26,44,6412,NEW,
8178,MSFT,SELL,LIMIT,398.83,79,6413,NEW,
8179,AAPL,BUY,LIMIT,256.75,616,6414,NEW,
8180,META,,,,,,CANCEL,1823
8181,SPY,BUY,LIMIT,682.13,72,6415,NEW,
8182,TSLA,BUY,FOK,421.68,46,6416,NEW,
8183,NVDA,BUY,LIMIT,180.41,27,6417,NEW,
8184,NVDA,SELL,FOK,180.53,22,6418,NEW,
8185,SPY,,,682.16,6,,AMEND,3249
8186,MSFT,BUY,MARKET,,100,6419,NEW,
8187,AAPL,SELL,LIMIT,256.91,85,6420,NEW,
8188,GOOGL,BUY,IOC,303.05,23,6421,NEW,
8189,MSFT,,,,,,CANCEL,6288
8190,TSLA,SELL,LIMIT,421.75,14,6422,NEW,
8191,NVDA,BUY,LIMIT,180.51,96,6423,NEW,
8192,NVDA,BUY,LIMIT,180.43,37,6424,NEW,
8193,AAPL,,,,,,CANCEL,4205
8194,NVDA,,,,,,CANCEL,3710
8195,AAPL,SELL,IOC,256.96,65,6425,NEW,
8196,TSLA,BUY,LIMIT,421.55,22,6426,NEW,
8197,TSLA,,,421.54,63,,AMEND,6086
8198,TSLA,SELL,IOC,421.47,90,6427,NEW,
8199,TSLA,,,417.97,1,,AMEND,732
8200,MSFT,SELL,LIMIT,398.66,17,6428,NEW,
8201,TSLA,,,,,,CANCEL,2229
8202,TSLA,BUY,LIMIT,421.41,49,6429,NEW,
8203,MSFT,BUY,LIMIT,398.44,20,6430,NEW,
8204,SPY,BUY,LIMIT,682.25,85,6431,NEW,
8205,MSFT,BUY,LIMIT,398.48,41,6432,NEW,
8206,AMZN,,,,,,CANCEL,42617
8207,MSFT,BUY,LIMIT,398.53,34,6433,NEW,
8208,MSFT,SELL,IOC,398.64,17,6434,NEW,
8209,TSLA,BUY,FOK,421.39,89,6435,NEW,
8210,META,BUY,IOC,635.21,2,6436,NEW,
8211,AAPL,SELL,LIMIT,256.93,34,6437,NEW,
8212,META,BUY,MARKET,,56,6438,NEW,
8213,AAPL,SELL,LIMIT,256.97,91,6439,NEW,
8214,AMZN,,,,,,CANCEL,1340
8215,AAPL,SELL,LIMIT,256.92,797,6440,NEW,
8216,MSFT,SELL,MARKET,,87,6441,NEW,
8217,AAPL,SELL,LIMIT,256.96,75,6442,NEW,
8218,TSLA,BUY,LIMIT,421.51,69,6443,NEW,
8219,NVDA,BUY,IOC,180.48,73,6444,NEW,
8220,META,BUY,MARKET,,24,6445,NEW,
8221,GOOGL,BUY,LIMIT,303.05,41,6446,NEW,
8222,META,SELL,FOK,635.33,596,6447,NEW,
8223,AMZN,,,,,,CANCEL,4615
8224,MSFT,SELL,MARKET,,89,6448,NEW,
8225,AMZN,BUY,LIMIT,197.76,21,6449,NEW,
8226,GOOGL,,,,,,CANCEL,2339
8227,NVDA,BUY,LIMIT,180.43,86,6450,NEW,
8228,GOOGL,BUY,FOK,303.18,74,6451,NEW,
8229,SPY,BUY,FOK,682.2,15,6452,NEW,
8230,SPY,BUY,FOK,682.05,95,6453,NEW,
8231,SPY,BUY,LIMIT,682.18,89,6454,NEW,
8232,META,,,634.35,29,,AMEND,5636
8233,MSFT,SELL,LIMIT,398.4,100,6455,NEW,
8234,META,BUY,LIMIT,635.16,400,6456,NEW,
8235,SPY,,,682.46,122,,AMEND,1953
8236,AAPL,SELL,LIMIT,256.86,777,6457,NEW,
8237,TSLA,BUY,LIMIT,421.09,96,6458,NEW,
8238,AMZN,BUY,LIMIT,197.74,93,6459,NEW,
8239,GOOGL,SELL,IOC,303.38,3,6460,NEW,
8240,META,BUY,MARKET,,15,6461,NEW,
8241,META,BUY,IOC,635.4,86,6462,NEW,
8242,MSFT,SELL,MARKET,,826,6463,NEW,
8243,NVDA,BUY,LIMIT,180.45,31,6464,NEW,
8244,TSLA,SELL,LIMIT,421.18,90,6465,NEW,
8245,NVDA,SELL,LIMIT,180.45,98,6466,NEW,
8246,AAPL,SELL,LIMIT,256.99,49,6467,NEW,
8247,META,SELL,FOK,635.71,86,6468,NEW,
8248,MSFT,BUY,MARKET,,100,6469,NEW,
8249,AAPL,BUY,LIMIT,256.86,53,6470,NEW,
8250,MSFT,BUY,FOK,398.07,89,6471,NEW,
8251,GOOGL,,,,,,CANCEL,313
8252,AMZN,,,,,,CANCEL,6106
8253,META,,,,,,CANCEL,2052
8254,SPY,BUY,IOC,681.8,6,6472,NEW,
8255,TSLA,SELL,IOC,421.05,742,6473,NEW,
8256,MSFT,BUY,LIMIT,398.14,354,6474,NEW,
8257,MSFT,SELL,LIMIT,398.38,100,6475,NEW,
8258,META,,,638.32,55,,AMEND,713
8259,NVDA,,,180.45,23,,AMEND,858
8260,MSFT,SELL,MARKET,,93,6476,NEW,
8261,GOOGL,,,,,,CANCEL,731
8262,SPY,,,,,,CANCEL,6431
8263,AAPL,BUY,MARKET,,78,6477,NEW,
8264,TSLA,SELL,LIMIT,421.13,486,6478,NEW,
8265,TSLA,BUY,LIMIT,421.18,36,6479,NEW,
8266,AMZN,,,,,,CANCEL,3187
8267,AMZN,,,,,,CANCEL,198
8268,GOOGL,BUY,MARKET,,66,6480,NEW,
8269,AMZN,,,197.77,75,,AMEND,42188
8270,SPY,SELL,LIMIT,681.81,88,6481,NEW,
8271,MSFT,BUY,MARKET,,7,6482,NEW,
8272,SPY,BUY,LIMIT,681.52,56,6483,NEW,
8273,AAPL,,,,,,CANCEL,4678
8274,NVDA,SELL,LIMIT,180.52,68,6484,NEW,
8275,SPY,SELL,LIMIT,681.8,1,6485,NEW,
8276,TSLA,SELL,LIMIT,421.15,100,6486,NEW,
8277,SPY,BUY,LIMIT,681.7,37,6487,NEW,
8278,TSLA,BUY,LIMIT,421.3,16,6488,NEW,
8279,GOOGL,BUY,MARKET,,51,6489,NEW,
8280,TSLA,SELL,LIMIT,421.47,94,6490,NEW,
8281,TSLA,SELL,LIMIT,421.46,21,6491,NEW,
8282,AAPL,BUY,LIMIT,256.77,3,6492,NEW,
8283,META,,,635.43,211,,AMEND,878
8284,META,BUY,LIMIT,635.19,97,6493,NEW,
8285,MSFT,SELL,LIMIT,398.52,51,6494,NEW,
8286,AAPL,SELL,LIMIT,256.82,4,6495,NEW,
8287,GOOGL,BUY,LIMIT,303.34,13,6496,NEW,
8288,AAPL,,,,,,CANCEL,5767
8289,SPY,,,,,,CANCEL,27520
8290,META,BUY,IOC,635.37,47,6497,NEW,
8291,AAPL,BUY,LIMIT,256.63,67,6498,NEW,
8292,MSFT,SELL,LIMIT,398.47,12,6499,NEW,
8293,AAPL,SELL,LIMIT,256.74,56,6500,NEW,
8294,MSFT,,,,,,CANCEL,3719
8295,NVDA,SELL,MARKET,,88,6501,NEW,
8296,AMZN,,,197.84,374,,AMEND,4917
8297,AMZN,BUY,MARKET,,78,6502,NEW,
8298,AMZN,SELL,FOK,197.99,56,6503,NEW,
8299,MSFT,SELL,MARKET,,65,6504,NEW,
8300,MSFT,BUY,LIMIT,398.38,2,6505,NEW,
8301,NVDA,BUY,LIMIT,180.37,47,6506,NEW,
8302,TSLA,,,,,,CANCEL,230
8303,NVDA,,,,,,CANCEL,692
8304,MSFT,BUY,LIMIT,398.32,32,6507,NEW,
8305,GOOGL,SELL,LIMIT,303.46,34,6508,NEW,
8306,GOOGL,,,,,,CANCEL,6368
8307,TSLA,,,,,,CANCEL,5007
8308,AAPL,BUY,IOC,256.58,19,6509,NEW,
8309,META,BUY,IOC,635.56,68,6510,NEW,
8310,META,BUY,IOC,635.51,21,6511,NEW,
8311,AAPL,BUY,IOC,256.52,82,6512,NEW,
8312,AAPL,SELL,LIMIT,256.66,36,6513,NEW,
8313,NVDA,,,,,,CANCEL,5585
8314,META,,,,,,CANCEL,591
8315,NVDA,SELL,MARKET,,73,6514,NEW,
8316,TSLA,,,421.43,262,,AMEND,6045
8317,SPY,BUY,MARKET,,20,6515,NEW,
8318,AAPL,SELL,LIMIT,256.75,19,6516,NEW,
8319,AAPL,SELL,LIMIT,256.69,4,6517,NEW,
8320,META,SELL,LIMIT,635.77,60,6518,NEW,
8321,META,BUY,LIMIT,635.79,51,6519,NEW,
8322,NVDA,BUY,LIMIT,180.37,91,6520,NEW,
8323,MSFT,BUY,IOC,398.3,54,6521,NEW,
8324,AAPL,BUY,MARKET,,87,6522,NEW,
8325,AAPL,BUY,LIMIT,256.72,68,6523,NEW,
8326,GOOGL,SELL,LIMIT,303.34,17,6524,NEW,
8327,AMZN,BUY,LIMIT,197.9,942,6525,NEW,
8328,MSFT,,,,,,CANCEL,2682
8329,AAPL,BUY,LIMIT,256.78,91,6526,NEW,
8330,MSFT,BUY,FOK,398.19,21,6527,NEW,
8331,NVDA,,,180.42,18,,AMEND,4411
8332,SPY,BUY,LIMIT,681.48,683,6528,NEW,
8333,MSFT,SELL,LIMIT,398.27,49,6529,NEW,
8334,SPY,,,681.68,18,,AMEND,3540
8335,MSFT,SELL,LIMIT,398.32,3,6530,NEW,
8336,TSLA,,,,,,CANCEL,6371
8337,NVDA,SELL,LIMIT,180.41,91,6531,NEW,
8338,AAPL,BUY,LIMIT,256.78,16,6532,NEW,
8339,SPY,BUY,LIMIT,681.49,10,6533,NEW,
8340,TSLA,,,,,,CANCEL,6486
8341,AAPL,BUY,MARKET,,80,6534,NEW,
8342,AAPL,,,256.8,21,,AMEND,6340
8343,AMZN,BUY,LIMIT,197.98,96,6535,NEW,
8344,AAPL,SELL,LIMIT,256.84,2,6536,NEW,
8345,GOOGL,,,303.98,78,,AMEND,5607
8346,AAPL,SELL,MARKET,,48,6537,NEW,
8347,MSFT,,,,,,CANCEL,6028
8348,SPY,SELL,FOK,681.57,12,6538,NEW,
8349,NVDA,BUY,LIMIT,180.42,219,6539,NEW,
8350,AAPL,BUY,LIMIT,256.82,59,6540,NEW,
8351,NVDA,SELL,IOC,180.52,26,6541,NEW,
8352,TSLA,,,,,,CANCEL,412
8353,AMZN,SELL,IOC,198.1,98,6542,NEW,
8354,TSLA,BUY,LIMIT,421.39,66,6543,NEW,
8355,AMZN,SELL,LIMIT,198.07,71,6544,NEW,
8356,GOOGL,SELL,LIMIT,303.36,54,6545,NEW,
8357,AMZN,,,,,,CANCEL,5503
8358,AAPL,SELL,IOC,256.9,15,6546,NEW,
8359,GOOGL,SELL,LIMIT,303.4,948,6547,NEW,
8360,SPY,SELL,FOK,681.8,66,6548,NEW,
8361,TSLA,SELL,LIMIT,420.99,24,6549,NEW,
8362,META,SELL,MARKET,,80,6550,NEW,
8363,GOOGL,SELL,IOC,303.41,75,6551,NEW,
8364,MSFT,,,,,,CANCEL,670
8365,NVDA,BUY,LIMIT,180.52,995,6552,NEW,
8366,AAPL,BUY,MARKET,,97,6553,NEW,
8367,AMZN,BUY,LIMIT,198.06,33,6554,NEW,
8368,AMZN,SELL,MARKET,,37,6555,NEW,
8369,META,BUY,LIMIT,635.94,21,6556,NEW,
8370,AMZN,,,198.06,1,,AMEND,3969
8371,GOOGL,SELL,MARKET,,98,6557,NEW,
8372,AAPL,BUY,LIMIT,256.72,842,6558,NEW,
8373,AMZN,BUY,IOC,198.04,15,6559,NEW,
8374,GOOGL,,,,,,CANCEL,5922
8375,GOOGL,SELL,LIMIT,303.28,51,6560,NEW,
8376,AAPL,BUY,LIMIT,256.85,4,6561,NEW,
8377,META,BUY,LIMIT,635.78,3,6562,NEW,
8378,GOOGL,SELL,LIMIT,303.3,13,6563,NEW,
8379,META,,,,,,CANCEL,3813
8380,AAPL,SELL,LIMIT,256.9,60,6564,NEW,
8381,MSFT,BUY,LIMIT,398.21,27,6565,NEW,
8382,META,BUY,LIMIT,635.89,47,6566,NEW,
8383,AAPL,,,256.91,100,,AMEND,4792
8384,GOOGL,BUY,LIMIT,303.25,646,6567,NEW,
8385,META,BUY,MARKET,,426,6568,NEW,
8386,SPY,SELL,LIMIT,681.86,93,6569,NEW,
8387,GOOGL,,,303.14,173,,AMEND,3273
8388,NVDA,BUY,LIMIT,180.53,14,6570,NEW,
8389,SPY,BUY,LIMIT,681.66,70,6571,NEW,
8390,MSFT,SELL,LIMIT,398.39,32,6572,NEW,
8391,META,BUY,LIMIT,636.15,89,6573,NEW,
8392,MSFT,,,,,,CANCEL,225
8393,NVDA,BUY,LIMIT,180.56,2,6574,NEW,
8394,AAPL,,,,,,CANCEL,6249
8395,MSFT,SELL,LIMIT,398.4,62,6575,NEW,
8396,AAPL,,,256.89,1,,AMEND,1897
8397,SPY,BUY,IOC,681.66,38,6576,NEW,
8398,SPY,SELL,LIMIT,682,543,6577,NEW,
8399,META,BUY,IOC,636.29,85,6578,NEW,
8400,MSFT,SELL,MARKET,,37,6579,NEW,
8401,GOOGL,,,303.58,51,,AMEND,4003
8402,SPY,SELL,LIMIT,681.91,31,6580,NEW,
8403,AAPL,,,,,,CANCEL,2822
8404,GOOGL,BUY,FOK,303.2,38,6581,NEW,
8405,SPY,,,681.67,23,,AMEND,2176
8406,AMZN,SELL,LIMIT,198.14,92,6582,NEW,
8407,NVDA,BUY,LIMIT,180.54,88,6583,NEW,
8408,MSFT,SELL,IOC,398.34,36,6584,NEW,
8409,MSFT,BUY,LIMIT,398.15,65,6585,NEW,
8410,TSLA,BUY,MARKET,,33,6586,NEW,
8411,MSFT,SELL,MARKET,,651,6587,NEW,
8412,AAPL,SELL,LIMIT,257.03,90,6588,NEW,
8413,NVDA,BUY,MARKET,,5,6589,NEW,
8414,NVDA,BUY,LIMIT,180.6,74,6590,NEW,
8415,NVDA,BUY,LIMIT,180.54,18,6591,NEW,
8416,META,SELL,LIMIT,636.42,27,6592,NEW,
8417,AAPL,BUY,MARKET,,62,6593,NEW,
8418,MSFT,,,,,,CANCEL,3807
8419,AAPL,SELL,LIMIT,257,1,6594,NEW,
8420,AMZN,SELL,LIMIT,198.1,36,6595,NEW,
8421,TSLA,,,421.03,218,,AMEND,4983
8422,AMZN,BUY,LIMIT,198.02,51,6596,NEW,
8423,TSLA,,,,,,CANCEL,1732
8424,GOOGL,BUY,LIMIT,303.19,53,6597,NEW,
8425,NVDA,,,,,,CANCEL,4997
8426,META,BUY,FOK,636.48,44,6598,NEW,
8427,SPY,,,,,,CANCEL,5755
8428,MSFT,,,,,,CANCEL,4267
8429,NVDA,SELL,LIMIT,180.59,24,6599,NEW,
8430,GOOGL,SELL,LIMIT,303.27,844,6600,NEW,
8431,META,,,,,,CANCEL,1351
8432,TSLA,,,419.92,38,,AMEND,4385
8433,AAPL,,,,,,CANCEL,23
8434,NVDA,,,,,,CANCEL,3264
8435,GOOGL,SELL,LIMIT,303.34,69,6601,NEW,
8436,SPY,BUY,MARKET,,40,6602,NEW,
8437,SPY,,,681.82,12,,AMEND,4688
8438,NVDA,BUY,LIMIT,180.47,705,6603,NEW,
8439,GOOGL,SELL,LIMIT,303.34,754,6604,NEW,
8440,MSFT,SELL,FOK,398.2,23,6605,NEW,
8441,AMZN,BUY,LIMIT,198,538,6606,NEW,
8442,SPY,,,,,,CANCEL,4016
8443,MSFT,,,398.03,33,,AMEND,35833
8444,META,SELL,LIMIT,636.78,53,6607,NEW,
8445,SPY,SELL,LIMIT,681.77,47,6608,NEW,
8446,SPY,,,681.69,2,,AMEND,4419
8447,AMZN,BUY,LIMIT,198.05,6,6609,NEW,
8448,MSFT,SELL,LIMIT,398.1,56,6610,NEW,
8449,MSFT,,,398.06,132,,AMEND,3804
8450,AAPL,BUY,MARKET,,529,6611,NEW,
8451,TSLA,BUY,LIMIT,421.12,2,6612,NEW,
8452,MSFT,,,400.25,41,,AMEND,2678
8453,TSLA,BUY,MARKET,,350,6613,NEW,
8454,AAPL,,,,,,CANCEL,43787
8455,META,,,,,,CANCEL,6562
8456,SPY,BUY,LIMIT,681.47,5,6614,NEW,
8457,GOOGL,SELL,LIMIT,303.45,33,6615,NEW,
8458,AAPL,BUY,LIMIT,256.84,77,6616,NEW,
8459,MSFT,BUY,MARKET,,6,6617,NEW,
8460,AMZN,BUY,MARKET,,3,6618,NEW,
8461,GOOGL,,,,,,CANCEL,3387
8462,MSFT,BUY,LIMIT,397.86,2,6619,NEW,
8463,AMZN,SELL,FOK,198.1,965,6620,NEW,
8464,TSLA,SELL,LIMIT,421.34,55,6621,NEW,
8465,MSFT,BUY,MARKET,,47,6622,NEW,
8466,MSFT,BUY,MARKET,,5,6623,NEW,
8467,AMZN,SELL,IOC,198.04,612,6624,NEW,
8468,NVDA,BUY,LIMIT,180.5,76,6625,NEW,
8469,MSFT,BUY,LIMIT,398,50,6626,NEW,
8470,NVDA,SELL,LIMIT,180.56,37,6627,NEW,
8471,SPY,,,,,,CANCEL,5572
8472,SPY,,,681.48,1,,AMEND,4273
8473,SPY,SELL,LIMIT,681.76,45,6628,NEW,
8474,TSLA,SELL,LIMIT,421.16,73,6629,NEW,
8475,META,SELL,IOC,636.82,88,6630,NEW,
8476,AMZN,SELL,FOK,198.01,1,6631,NEW,
8477,SPY,SELL,LIMIT,681.84,75,6632,NEW,
8478,MSFT,,,,,,CANCEL,4886
8479,GOOGL,BUY,LIMIT,303.31,8,6633,NEW,
8480,TSLA,BUY,LIMIT,421.11,17,6634,NEW,
8481,AAPL,BUY,LIMIT,256.9,29,6635,NEW,
8482,AAPL,BUY,FOK,256.93,79,6636,NEW,
8483,MSFT,SELL,MARKET,,23,6637,NEW,
8484,SPY,SELL,FOK,681.74,44,6638,NEW,
8485,NVDA,SELL,FOK,180.48,79,6639,NEW,
8486,SPY,,,681.43,97,,AMEND,2104
8487,TSLA,SELL,IOC,421.2,321,6640,NEW,
8488,NVDA,SELL,LIMIT,180.55,33,6641,NEW,
8489,META,BUY,MARKET,,74,6642,NEW,
8490,GOOGL,,,,,,CANCEL,4495
8491,AMZN,BUY,LIMIT,197.99,24,6643,NEW,
8492,MSFT,,,398.33,24,,AMEND,2692
8493,AMZN,BUY,LIMIT,198.03,3,6644,NEW,
8494,NVDA,BUY,LIMIT,180.53,100,6645,NEW,
8495,AAPL,BUY,MARKET,,39,6646,NEW,
8496,NVDA,,,180.68,51,,AMEND,5290
8497,NVDA,,,180.52,21,,AMEND,2716
8498,TSLA,,,421.06,36,,AMEND,4079
8499,AAPL,,,255.9,17,,AMEND,5847
8500,TSLA,,,,,,CANCEL,5788
8501,NVDA,SELL,LIMIT,180.51,79,6647,NEW,
8502,GOOGL,,,303.32,85,,AMEND,847
8503,AMZN,,,,,,CANCEL,610
8504,AAPL,BUY,LIMIT,256.99,29,6648,NEW,
8505,AMZN,BUY,LIMIT,198.09,70,6649,NEW,
8506,GOOGL,BUY,IOC,303.39,7,6650,NEW,
8507,MSFT,BUY,IOC,398.19,95,6651,NEW,
8508,TSLA,BUY,LIMIT,420.75,315,6652,NEW,
8509,AMZN,BUY,LIMIT,198.09,45,6653,NEW,
8510,MSFT,SELL,LIMIT,398.15,39,6654,NEW,
8511,TSLA,SELL,LIMIT,421,79,6655,NEW,
8512,TSLA,SELL,LIMIT,421,16,6656,NEW,
8513,NVDA,BUY,IOC,180.42,47,6657,NEW,
8514,AMZN,BUY,LIMIT,198.08,50,6658,NEW,
8515,NVDA,BUY,LIMIT,180.5,735,6659,NEW,
8516,TSLA,BUY,LIMIT,420.95,48,6660,NEW,
8517,MSFT,SELL,MARKET,,4,6661,NEW,
8518,TSLA,,,420.97,1,,AMEND,5155
8519,TSLA,SELL,IOC,421.11,53,6662,NEW,
8520,SPY,,,,,,CANCEL,4989
8521,AAPL,,,257.01,164,,AMEND,1247
8522,NVDA,,,,,,CANCEL,3802
8523,MSFT,BUY,LIMIT,398.1,2,6663,NEW,
8524,TSLA,SELL,LIMIT,421.23,74,6664,NEW,
8525,META,BUY,LIMIT,636.36,30,6665,NEW,
8526,TSLA,BUY,LIMIT,421.24,710,6666,NEW,
8527,META,,,636.37,80,,AMEND,516
8528,AAPL,SELL,LIMIT,257.11,94,6667,NEW,
8529,AMZN,SELL,LIMIT,198.22,244,6668,NEW,
8530,SPY,BUY,LIMIT,681.41,43,6669,NEW,
8531,AAPL,BUY,IOC,256.97,19,6670,NEW,
8532,MSFT,BUY,IOC,398.07,100,6671,NEW,
8533,MSFT,SELL,LIMIT,398.22,434,6672,NEW,
8534,SPY,BUY,LIMIT,681.68,4,6673,NEW,
8535,SPY,BUY,LIMIT,681.89,43,6674,NEW,
8536,SPY,BUY,LIMIT,681.79,21,6675,NEW,
8537,TSLA,BUY,LIMIT,421.21,21,6676,NEW,
8538,MSFT,BUY,LIMIT,398.05,90,6677,NEW,
8539,AAPL,,,,,,CANCEL,6616
8540,AMZN,BUY,LIMIT,198.05,799,6678,NEW,
8541,META,,,636.61,11,,AMEND,1118
8542,NVDA,SELL,LIMIT,180.49,46,6679,NEW,
8543,GOOGL,SELL,MARKET,,37,6680,NEW,
8544,TSLA,BUY,LIMIT,421.05,419,6681,NEW,
8545,AAPL,SELL,LIMIT,257.09,73,6682,NEW,
8546,AMZN,,,,,,CANCEL,1093
8547,TSLA,SELL,LIMIT,421.35,44,6683,NEW,
8548,META,BUY,LIMIT,636.52,32,6684,NEW,
8549,AAPL,BUY,IOC,257.06,54,6685,NEW,
8550,SPY,SELL,LIMIT,681.88,34,6686,NEW,
8551,MSFT,SELL,LIMIT,398.23,289,6687,NEW,
8552,MSFT,,,398.23,78,,AMEND,2532
8553,MSFT,BUY,IOC,398.14,95,6688,NEW,
8554,AAPL,BUY,LIMIT,257.08,88,6689,NEW,
8555,MSFT,SELL,LIMIT,398.38,21,6690,NEW,
8556,AMZN,SELL,IOC,198.22,11,6691,NEW,
8557,AMZN,,,,,,CANCEL,4077
8558,AAPL,SELL,LIMIT,257.19,78,6692,NEW,
8559,AAPL,BUY,LIMIT,257.04,50,6693,NEW,
8560,SPY,SELL,IOC,681.86,43,6694,NEW,
8561,AMZN,,,198.47,22,,AMEND,482
8562,SPY,SELL,LIMIT,681.89,893,6695,NEW,
8563,AAPL,SELL,FOK,257.15,9,6696,NEW,
8564,AAPL,SELL,LIMIT,257.23,63,6697,NEW,
8565,META,BUY,LIMIT,636.71,24,6698,NEW,
8566,TSLA,BUY,MARKET,,35,6699,NEW,
8567,AAPL,SELL,LIMIT,257.28,36,6700,NEW,
8568,SPY,SELL,LIMIT,681.79,87,6701,NEW,
8569,META,,,,,,CANCEL,2839
8570,AMZN,BUY,IOC,198.16,65,6702,NEW,
8571,AAPL,BUY,IOC,257.29,93,6703,NEW,
8572,TSLA,SELL,LIMIT,421.92,49,6704,NEW,
8573,MSFT,BUY,FOK,398.4,717,6705,NEW,
8574,NVDA,BUY,LIMIT,180.4,47,6706,NEW,
8575,AAPL,BUY,LIMIT,257.21,94,6707,NEW,
8576,AMZN,SELL,MARKET,,21,6708,NEW,
8577,NVDA,SELL,LIMIT,180.49,42,6709,NEW,
8578,AMZN,SELL,LIMIT,198.3,959,6710,NEW,
8579,AMZN,,,,,,CANCEL,1044
8580,NVDA,SELL,MARKET,,44,6711,NEW,
8581,META,,,636.69,73,,AMEND,5120
8582,AMZN,SELL,LIMIT,198.3,79,6712,NEW,
8583,SPY,SELL,LIMIT,681.89,381,6713,NEW,
8584,GOOGL,SELL,IOC,303.48,270,6714,NEW,
8585,TSLA,SELL,LIMIT,421.97,652,6715,NEW,
8586,TSLA,SELL,LIMIT,422.06,68,6716,NEW,
8587,AAPL,SELL,MARKET,,77,6717,NEW,
8588,NVDA,BUY,LIMIT,180.58,23,6718,NEW,
