seq,symbol,side,type,price,qty,order_id,action,ref_id
7060,NVDA,SELL,LIMIT,183.14,95,5230,NEW,
7061,MSFT,BUY,LIMIT,404.44,39,5231,NEW,
7062,NVDA,,,,,,CANCEL,1338
7063,NVDA,BUY,LIMIT,183.07,6,5232,NEW,
7064,AMZN,SELL,LIMIT,198.94,17,5233,NEW,
7065,MSFT,SELL,MARKET,,81,5234,NEW,
7066,GOOGL,BUY,LIMIT,305.27,20,5235,NEW,
7067,GOOGL,,,,,,CANCEL,3579
7068,MSFT,BUY,LIMIT,404.41,22,5236,NEW,
7069,SPY,SELL,LIMIT,680.65,235,5237,NEW,
7070,SPY,BUY,LIMIT,680.45,6,5238,NEW,
7071,SPY,SELL,MARKET,,11,5239,NEW,
7072,MSFT,BUY,LIMIT,404.4,14,5240,NEW,
7073,GOOGL,BUY,MARKET,,61,5241,NEW,
7074,AMZN,SELL,LIMIT,198.89,80,5242,NEW,
7075,AAPL,,,252.17,87,,AMEND,4072
7076,AAPL,BUY,LIMIT,252.2,21,5243,NEW,
7077,NVDA,,,180.87,6,,AMEND,638
7078,TSLA,BUY,LIMIT,421.39,35,5244,NEW,
7079,AAPL,,,253.85,46,,AMEND,2636
7080,SPY,SELL,LIMIT,680.69,58,5245,NEW,
7081,NVDA,SELL,LIMIT,183.05,94,5246,NEW,
7082,AAPL,BUY,LIMIT,252.2,974,5247,NEW,
7083,MSFT,,,,,,CANCEL,3026
7084,NVDA,BUY,LIMIT,182.96,50,5248,NEW,
7085,TSLA,SELL,LIMIT,421.29,319,5249,NEW,
7086,SPY,SELL,MARKET,,32,5250,NEW,
7087,TSLA,,,,,,CANCEL,1949
7088,MSFT,BUY,MARKET,,59,5251,NEW,
7089,SPY,BUY,LIMIT,680.38,86,5252,NEW,
7090,TSLA,,,,,,CANCEL,4616
7091,MSFT,BUY,MARKET,,41,5253,NEW,
7092,AAPL,BUY,LIMIT,252.1,47,5254,NEW,
7093,MSFT,BUY,LIMIT,404.53,100,5255,NEW,
7094,NVDA,BUY,LIMIT,183,82,5256,NEW,
7095,AAPL,,,253.16,1,,AMEND,628
7096,META,SELL,LIMIT,645.21,82,5257,NEW,
7097,SPY,,,680.71,3,,AMEND,2761
7098,NVDA,SELL,LIMIT,183.1,18,5258,NEW,
7099,GOOGL,BUY,LIMIT,305.34,692,5259,NEW,
7100,SPY,,,,,,CANCEL,1193
7101,AMZN,BUY,LIMIT,198.79,6,5260,NEW,
7102,AMZN,SELL,LIMIT,198.92,23,5261,NEW,
7103,GOOGL,,,304.86,253,,AMEND,3940
7104,GOOGL,BUY,LIMIT,305.51,41,5262,NEW,
7105,SPY,BUY,MARKET,,12,5263,NEW,
7106,SPY,SELL,LIMIT,680.76,22,5264,NEW,
7107,MSFT,SELL,LIMIT,404.67,50,5265,NEW,
7108,MSFT,BUY,LIMIT,404.61,44,5266,NEW,
7109,AAPL,SELL,LIMIT,252.29,32,5267,NEW,
7110,NVDA,SELL,LIMIT,183.13,76,5268,NEW,
7111,SPY,BUY,LIMIT,680.47,31,5269,NEW,
7112,AAPL,SELL,LIMIT,252.26,61,5270,NEW,
7113,AAPL,BUY,LIMIT,252.22,89,5271,NEW,
7114,TSLA,BUY,MARKET,,969,5272,NEW,
7115,META,SELL,LIMIT,644.74,69,5273,NEW,
7116,AAPL,SELL,LIMIT,252.34,12,5274,NEW,
7117,MSFT,BUY,LIMIT,404.6,79,5275,NEW,
7118,NVDA,BUY,MARKET,,60,5276,NEW,
7119,SPY,BUY,LIMIT,680.48,42,5277,NEW,
7120,AAPL,,,252.26,237,,AMEND,4546
7121,AMZN,SELL,LIMIT,198.91,66,5278,NEW,
7122,GOOGL,SELL,LIMIT,305.77,64,5279,NEW,
7123,TSLA,BUY,MARKET,,787,5280,NEW,
7124,NVDA,,,182.36,3,,AMEND,4659
7125,TSLA,BUY,MARKET,,37,5281,NEW,
7126,GOOGL,SELL,LIMIT,305.8,13,5282,NEW,
7127,META,BUY,MARKET,,67,5283,NEW,
7128,SPY,BUY,LIMIT,680.52,2,5284,NEW,
7129,MSFT,SELL,LIMIT,404.66,69,5285,NEW,
7130,SPY,SELL,LIMIT,680.89,23,5286,NEW,
7131,AAPL,BUY,LIMIT,252.37,746,5287,NEW,
7132,TSLA,SELL,LIMIT,421.71,65,5288,NEW,
7133,AMZN,BUY,LIMIT,198.83,41,5289,NEW,
7134,SPY,SELL,LIMIT,681.01,65,5290,NEW,
7135,NVDA,SELL,LIMIT,182.97,52,5291,NEW,
7136,AAPL,BUY,MARKET,,224,5292,NEW,
7137,NVDA,,,,,,CANCEL,1025
7138,GOOGL,,,,,,CANCEL,1005
7139,NVDA,BUY,LIMIT,182.96,90,5293,NEW,
7140,AAPL,SELL,LIMIT,252.45,262,5294,NEW,
7141,AAPL,BUY,MARKET,,917,5295,NEW,
7142,AMZN,SELL,LIMIT,198.92,43,5296,NEW,
7143,SPY,SELL,LIMIT,681.02,60,5297,NEW,
7144,TSLA,SELL,MARKET,,16,5298,NEW,
7145,TSLA,BUY,LIMIT,421.96,86,5299,NEW,
7146,MSFT,,,401.49,226,,AMEND,1624
7147,NVDA,BUY,LIMIT,182.87,25,5300,NEW,
7148,TSLA,,,,,,CANCEL,621
7149,AAPL,SELL,LIMIT,252.53,345,5301,NEW,
7150,MSFT,BUY,LIMIT,404.51,481,5302,NEW,
7151,AAPL,SELL,LIMIT,252.58,57,5303,NEW,
7152,NVDA,,,,,,CANCEL,2215
7153,SPY,SELL,LIMIT,681.03,9,5304,NEW,
7154,SPY,,,680.01,2,,AMEND,2146
7155,AAPL,,,252.64,1,,AMEND,2545
7156,TSLA,SELL,LIMIT,422.05,68,5305,NEW,
7157,AMZN,SELL,LIMIT,199,58,5306,NEW,
7158,SPY,SELL,MARKET,,17,5307,NEW,
7159,GOOGL,,,305.6,83,,AMEND,5262
7160,AAPL,SELL,LIMIT,252.55,31,5308,NEW,
7161,TSLA,,,,,,CANCEL,964
7162,MSFT,,,,,,CANCEL,450
7163,MSFT,BUY,MARKET,,22,5309,NEW,
7164,SPY,BUY,LIMIT,680.96,845,5310,NEW,
7165,AAPL,,,,,,CANCEL,3289
7166,SPY,SELL,LIMIT,681.18,49,5311,NEW,
7167,GOOGL,SELL,MARKET,,86,5312,NEW,
7168,AAPL,SELL,LIMIT,252.64,21,5313,NEW,
7169,GOOGL,SELL,LIMIT,305.69,64,5314,NEW,
7170,MSFT,,,,,,CANCEL,2422
7171,SPY,SELL,MARKET,,22,5315,NEW,
7172,META,,,643.23,49,,AMEND,2432
7173,SPY,,,,,,CANCEL,4642
7174,AMZN,SELL,LIMIT,199.05,17,5316,NEW,
7175,TSLA,,,421.99,234,,AMEND,1199
7176,SPY,,,,,,CANCEL,5083
7177,SPY,,,,,,CANCEL,341
7178,TSLA,SELL,MARKET,,14,5317,NEW,
7179,NVDA,SELL,LIMIT,182.95,55,5318,NEW,
7180,TSLA,BUY,MARKET,,29,5319,NEW,
7181,SPY,BUY,LIMIT,681.17,97,5320,NEW,
7182,NVDA,BUY,LIMIT,182.84,78,5321,NEW,
7183,META,SELL,LIMIT,644.66,75,5322,NEW,
7184,NVDA,SELL,LIMIT,182.91,66,5323,NEW,
7185,GOOGL,SELL,LIMIT,305.7,59,5324,NEW,
7186,SPY,SELL,LIMIT,681.69,74,5325,NEW,
7187,GOOGL,BUY,LIMIT,305.55,44,5326,NEW,
7188,TSLA,SELL,LIMIT,422.68,80,5327,NEW,
7189,MSFT,SELL,LIMIT,404.6,91,5328,NEW,
7190,AAPL,BUY,LIMIT,252.53,100,5329,NEW,
7191,AMZN,,,,,,CANCEL,36484
7192,MSFT,BUY,LIMIT,404.52,4,5330,NEW,
7193,AAPL,SELL,LIMIT,252.68,19,5331,NEW,
7194,TSLA,SELL,MARKET,,24,5332,NEW,
7195,META,SELL,MARKET,,44,5333,NEW,
7196,AAPL,SELL,LIMIT,252.74,761,5334,NEW,
7197,SPY,SELL,LIMIT,681.67,18,5335,NEW,
7198,SPY,SELL,MARKET,,79,5336,NEW,
7199,AMZN,,,199.02,45,,AMEND,3853
7200,META,BUY,LIMIT,644.17,96,5337,NEW,
7201,GOOGL,BUY,LIMIT,305.56,83,5338,NEW,
7202,AAPL,BUY,LIMIT,252.66,13,5339,NEW,
7203,SPY,SELL,LIMIT,681.6,15,5340,NEW,
7204,SPY,BUY,LIMIT,681.18,4,5341,NEW,
7205,MSFT,BUY,MARKET,,7,5342,NEW,
7206,TSLA,,,421.97,20,,AMEND,3950
7207,SPY,,,681.37,192,,AMEND,593
7208,AAPL,,,,,,CANCEL,870
7209,GOOGL,,,,,,CANCEL,4606
7210,NVDA,,,,,,CANCEL,3691
7211,META,SELL,LIMIT,644.5,98,5343,NEW,
7212,MSFT,,,,,,CANCEL,2089
7213,MSFT,SELL,LIMIT,404.74,38,5344,NEW,
7214,AAPL,SELL,LIMIT,252.74,56,5345,NEW,
7215,AMZN,SELL,LIMIT,199.09,86,5346,NEW,
7216,NVDA,SELL,MARKET,,457,5347,NEW,
7217,TSLA,,,422.6,394,,AMEND,932
7218,TSLA,,,,,,CANCEL,2099
7219,AMZN,BUY,LIMIT,198.97,81,5348,NEW,
7220,TSLA,BUY,LIMIT,422.44,20,5349,NEW,
7221,SPY,SELL,LIMIT,681.7,14,5350,NEW,
7222,AAPL,,,,,,CANCEL,2557
7223,AAPL,SELL,LIMIT,252.7,82,5351,NEW,
7224,MSFT,BUY,LIMIT,404.6,48,5352,NEW,
7225,NVDA,SELL,LIMIT,182.93,86,5353,NEW,
7226,SPY,SELL,LIMIT,681.8,85,5354,NEW,
7227,AMZN,BUY,LIMIT,198.94,6,5355,NEW,
7228,META,SELL,LIMIT,644.55,47,5356,NEW,
7229,AMZN,BUY,LIMIT,198.91,82,5357,NEW,
7230,AAPL,SELL,MARKET,,68,5358,NEW,
7231,SPY,SELL,LIMIT,681.71,17,5359,NEW,
7232,SPY,SELL,LIMIT,681.72,12,5360,NEW,
7233,TSLA,BUY,LIMIT,422.31,32,5361,NEW,
7234,GOOGL,BUY,LIMIT,305.5,27,5362,NEW,
7235,AMZN,,,,,,CANCEL,355
7236,AMZN,BUY,LIMIT,198.93,25,5363,NEW,
7237,MSFT,BUY,LIMIT,404.63,83,5364,NEW,
7238,GOOGL,,,,,,CANCEL,2254
7239,TSLA,SELL,LIMIT,422.45,100,5365,NEW,
7240,AAPL,SELL,LIMIT,252.65,98,5366,NEW,
7241,MSFT,BUY,MARKET,,53,5367,NEW,
7242,AAPL,SELL,MARKET,,62,5368,NEW,
7243,MSFT,BUY,LIMIT,404.38,30,5369,NEW,
7244,TSLA,SELL,LIMIT,422.24,48,5370,NEW,
7245,AAPL,BUY,MARKET,,32,5371,NEW,
7246,AAPL,,,,,,CANCEL,2903
7247,AAPL,,,,,,CANCEL,4230
7248,NVDA,SELL,LIMIT,182.95,27,5372,NEW,
7249,META,SELL,LIMIT,644.29,27,5373,NEW,
7250,MSFT,BUY,MARKET,,48,5374,NEW,
7251,MSFT,,,,,,CANCEL,65
7252,MSFT,,,,,,CANCEL,4751
7253,TSLA,SELL,MARKET,,213,5375,NEW,
7254,NVDA,,,,,,CANCEL,3836
7255,TSLA,BUY,LIMIT,422.04,73,5376,NEW,
7256,AAPL,SELL,LIMIT,252.66,19,5377,NEW,
7257,SPY,SELL,LIMIT,681.56,61,5378,NEW,
7258,MSFT,BUY,MARKET,,60,5379,NEW,
7259,GOOGL,SELL,MARKET,,44,5380,NEW,
7260,AMZN,BUY,LIMIT,198.9,4,5381,NEW,
7261,MSFT,,,401.67,260,,AMEND,2844
7262,NVDA,,,,,,CANCEL,5206
7263,MSFT,,,404.32,55,,AMEND,3052
7264,GOOGL,,,,,,CANCEL,3071
7265,AMZN,SELL,LIMIT,199.03,99,5382,NEW,
7266,AMZN,BUY,LIMIT,199,43,5383,NEW,
7267,SPY,SELL,LIMIT,681.66,10,5384,NEW,
7268,MSFT,SELL,MARKET,,76,5385,NEW,
7269,NVDA,BUY,MARKET,,40,5386,NEW,
7270,MSFT,,,404.48,29,,AMEND,4044
7271,NVDA,BUY,LIMIT,182.9,28,5387,NEW,
7272,NVDA,BUY,LIMIT,182.84,90,5388,NEW,
7273,AMZN,BUY,LIMIT,199,12,5389,NEW,
7274,META,BUY,LIMIT,643.93,80,5390,NEW,
7275,AAPL,,,,,,CANCEL,3178
7276,AMZN,SELL,MARKET,,659,5391,NEW,
7277,AMZN,BUY,LIMIT,199,62,5392,NEW,
7278,AMZN,SELL,LIMIT,199.14,50,5393,NEW,
7279,SPY,,,,,,CANCEL,4150
7280,NVDA,SELL,LIMIT,182.93,21,5394,NEW,
7281,MSFT,SELL,LIMIT,404.63,31,5395,NEW,
7282,AMZN,,,,,,CANCEL,3985
7283,NVDA,BUY,LIMIT,182.91,4,5396,NEW,
7284,SPY,SELL,LIMIT,681.77,3,5397,NEW,
7285,META,BUY,LIMIT,644.13,41,5398,NEW,
7286,GOOGL,SELL,LIMIT,305.57,94,5399,NEW,
7287,AAPL,,,,,,CANCEL,754
7288,META,,,,,,CANCEL,2389
7289,AMZN,SELL,LIMIT,199.08,935,5400,NEW,
7290,NVDA,BUY,LIMIT,182.86,82,5401,NEW,
7291,TSLA,SELL,LIMIT,422.1,95,5402,NEW,
7292,SPY,,,681.57,2,,AMEND,2414
7293,AAPL,BUY,LIMIT,252.46,41,5403,NEW,
7294,NVDA,BUY,LIMIT,182.86,97,5404,NEW,
7295,AMZN,BUY,LIMIT,199.01,94,5405,NEW,
7296,AAPL,BUY,LIMIT,252.49,93,5406,NEW,
7297,TSLA,BUY,MARKET,,68,5407,NEW,
7298,NVDA,BUY,MARKET,,63,5408,NEW,
7299,NVDA,BUY,MARKET,,275,5409,NEW,
7300,GOOGL,,,,,,CANCEL,1042
7301,MSFT,,,404.52,1,,AMEND,3719
7302,NVDA,BUY,LIMIT,182.64,96,5410,NEW,
7303,AMZN,,,,,,CANCEL,2159
7304,TSLA,SELL,MARKET,,51,5411,NEW,
7305,AMZN,,,,,,CANCEL,4604
7306,MSFT,,,404.64,53,,AMEND,82
7307,META,BUY,LIMIT,644.29,29,5412,NEW,
7308,META,,,,,,CANCEL,4865
7309,AAPL,SELL,LIMIT,252.6,78,5413,NEW,
7310,AAPL,,,252.59,261,,AMEND,3428
7311,MSFT,BUY,LIMIT,404.42,56,5414,NEW,
7312,AMZN,BUY,LIMIT,199.02,88,5415,NEW,
7313,NVDA,SELL,LIMIT,182.75,33,5416,NEW,
7314,AMZN,BUY,LIMIT,199.1,92,5417,NEW,
7315,TSLA,BUY,MARKET,,28,5418,NEW,
7316,TSLA,BUY,LIMIT,421.23,21,5419,NEW,
7317,AAPL,,,,,,CANCEL,1808
7318,SPY,SELL,MARKET,,16,5420,NEW,
7319,MSFT,,,,,,CANCEL,4614
7320,GOOGL,,,304.81,245,,AMEND,3049
7321,AAPL,BUY,MARKET,,460,5421,NEW,
7322,AMZN,SELL,MARKET,,84,5422,NEW,
7323,SPY,BUY,LIMIT,681.57,62,5423,NEW,
7324,AAPL,SELL,LIMIT,252.62,90,5424,NEW,
7325,AAPL,SELL,LIMIT,252.65,12,5425,NEW,
7326,MSFT,BUY,LIMIT,404.5,49,5426,NEW,
7327,SPY,,,680.09,1,,AMEND,634
7328,SPY,BUY,MARKET,,37,5427,NEW,
7329,AMZN,,,,,,CANCEL,1182
7330,GOOGL,,,,,,CANCEL,4312
7331,AMZN,SELL,LIMIT,199.24,76,5428,NEW,
7332,AMZN,,,,,,CANCEL,4951
7333,TSLA,BUY,LIMIT,420.91,100,5429,NEW,
7334,SPY,BUY,LIMIT,681.56,89,5430,NEW,
7335,NVDA,BUY,LIMIT,182.64,68,5431,NEW,
7336,TSLA,,,,,,CANCEL,1397
7337,GOOGL,BUY,LIMIT,305.41,80,5432,NEW,
7338,SPY,SELL,LIMIT,681.63,73,5433,NEW,
7339,GOOGL,,,305.44,163,,AMEND,845
7340,NVDA,,,182.69,229,,AMEND,2379
7341,TSLA,SELL,LIMIT,421.23,30,5434,NEW,
7342,AAPL,SELL,LIMIT,252.74,71,5435,NEW,
7343,MSFT,,,,,,CANCEL,49178
7344,AMZN,SELL,LIMIT,199.2,60,5436,NEW,
7345,AAPL,BUY,MARKET,,63,5437,NEW,
7346,AAPL,SELL,LIMIT,252.74,26,5438,NEW,
7347,NVDA,SELL,LIMIT,182.6,21,5439,NEW,
7348,AAPL,BUY,LIMIT,252.69,17,5440,NEW,
7349,SPY,BUY,MARKET,,40,5441,NEW,
7350,TSLA,,,,,,CANCEL,223
7351,NVDA,SELL,LIMIT,182.54,97,5442,NEW,
7352,META,BUY,LIMIT,644.14,880,5443,NEW,
7353,META,SELL,LIMIT,644.08,43,5444,NEW,
7354,GOOGL,SELL,MARKET,,60,5445,NEW,
7355,AMZN,BUY,MARKET,,6,5446,NEW,
7356,AMZN,,,199.22,1,,AMEND,4240
7357,TSLA,BUY,LIMIT,421.28,70,5447,NEW,
7358,AMZN,,,,,,CANCEL,5129
7359,META,SELL,LIMIT,643.74,99,5448,NEW,
7360,SPY,,,680.26,1,,AMEND,3760
7361,NVDA,,,,,,CANCEL,1806
7362,NVDA,SELL,LIMIT,182.6,784,5449,NEW,
7363,MSFT,SELL,LIMIT,404.63,40,5450,NEW,
7364,AAPL,,,,,,CANCEL,3400
7365,AMZN,SELL,LIMIT,199.17,76,5451,NEW,
7366,TSLA,SELL,MARKET,,63,5452,NEW,
7367,AMZN,SELL,MARKET,,4,5453,NEW,
7368,TSLA,BUY,LIMIT,421.2,206,5454,NEW,
7369,TSLA,,,,,,CANCEL,5299
7370,SPY,,,680.21,14,,AMEND,2153
7371,NVDA,BUY,LIMIT,182.42,6,5455,NEW,
7372,NVDA,BUY,LIMIT,182.4,45,5456,NEW,
7373,TSLA,SELL,MARKET,,91,5457,NEW,
7374,MSFT,,,,,,CANCEL,4636
7375,TSLA,SELL,LIMIT,421.62,50,5458,NEW,
7376,AAPL,SELL,MARKET,,19,5459,NEW,
7377,NVDA,SELL,LIMIT,182.5,53,5460,NEW,
7378,TSLA,SELL,LIMIT,421.64,67,5461,NEW,
7379,SPY,BUY,LIMIT,681.64,94,5462,NEW,
7380,AAPL,SELL,LIMIT,252.75,33,5463,NEW,
7381,AMZN,SELL,LIMIT,199.12,65,5464,NEW,
7382,GOOGL,,,,,,CANCEL,419
7383,SPY,BUY,LIMIT,681.76,96,5465,NEW,
7384,TSLA,SELL,LIMIT,421.89,56,5466,NEW,
7385,AAPL,SELL,MARKET,,392,5467,NEW,
7386,GOOGL,BUY,MARKET,,48,5468,NEW,
7387,GOOGL,SELL,MARKET,,84,5469,NEW,
7388,TSLA,SELL,LIMIT,421.79,29,5470,NEW,
7389,MSFT,BUY,LIMIT,404.43,523,5471,NEW,
7390,MSFT,BUY,MARKET,,22,5472,NEW,
7391,AMZN,BUY,LIMIT,198.98,97,5473,NEW,
7392,AAPL,BUY,LIMIT,252.52,64,5474,NEW,
7393,NVDA,SELL,MARKET,,43,5475,NEW,
7394,GOOGL,,,,,,CANCEL,2029
7395,META,SELL,LIMIT,643.4,47,5476,NEW,
7396,TSLA,BUY,LIMIT,421.78,53,5477,NEW,
7397,AAPL,,,252.59,173,,AMEND,4321
7398,SPY,,,679.78,50,,AMEND,1445
7399,META,BUY,LIMIT,643.22,85,5478,NEW,
7400,AAPL,SELL,LIMIT,252.61,19,5479,NEW,
7401,META,SELL,MARKET,,90,5480,NEW,
7402,AAPL,,,,,,CANCEL,1168
7403,META,SELL,LIMIT,643.24,779,5481,NEW,
7404,NVDA,,,,,,CANCEL,3176
7405,META,SELL,MARKET,,62,5482,NEW,
7406,MSFT,SELL,LIMIT,404.46,97,5483,NEW,
7407,MSFT,,,404.43,2,,AMEND,4900
7408,META,SELL,LIMIT,642.88,51,5484,NEW,
7409,AAPL,SELL,MARKET,,44,5485,NEW,
7410,NVDA,,,182.6,746,,AMEND,5449
7411,GOOGL,,,,,,CANCEL,1666
7412,AAPL,SELL,LIMIT,252.76,52,5486,NEW,
7413,GOOGL,SELL,LIMIT,305.32,96,5487,NEW,
7414,AAPL,SELL,MARKET,,71,5488,NEW,
7415,TSLA,SELL,LIMIT,421.91,59,5489,NEW,
7416,AAPL,,,,,,CANCEL,4322
7417,MSFT,SELL,LIMIT,404.44,21,5490,NEW,
7418,SPY,SELL,LIMIT,682.02,74,5491,NEW,
7419,META,,,,,,CANCEL,4167
7420,SPY,SELL,MARKET,,52,5492,NEW,
7421,MSFT,,,,,,CANCEL,3542
7422,MSFT,,,402.26,278,,AMEND,2983
7423,SPY,,,679.96,4,,AMEND,1991
7424,MSFT,SELL,LIMIT,404.34,56,5493,NEW,
7425,NVDA,,,,,,CANCEL,2024
7426,TSLA,BUY,MARKET,,69,5494,NEW,
7427,GOOGL,SELL,LIMIT,305.27,29,5495,NEW,
7428,GOOGL,BUY,LIMIT,305.19,992,5496,NEW,
7429,MSFT,,,,,,CANCEL,3581
7430,META,,,,,,CANCEL,3153
7431,TSLA,,,421.84,27,,AMEND,646
7432,GOOGL,BUY,LIMIT,305.14,84,5497,NEW,
7433,MSFT,SELL,LIMIT,404.25,226,5498,NEW,
7434,MSFT,BUY,MARKET,,18,5499,NEW,
7435,META,,,644.26,457,,AMEND,4891
7436,NVDA,SELL,LIMIT,182.58,11,5500,NEW,
7437,SPY,BUY,LIMIT,681.9,490,5501,NEW,
7438,AMZN,,,199,75,,AMEND,1640
7439,GOOGL,,,,,,CANCEL,4633
7440,AMZN,SELL,MARKET,,84,5502,NEW,
7441,SPY,SELL,MARKET,,35,5503,NEW,
7442,AAPL,BUY,MARKET,,49,5504,NEW,
7443,MSFT,SELL,LIMIT,404.38,66,5505,NEW,
7444,NVDA,SELL,MARKET,,84,5506,NEW,
7445,AAPL,BUY,MARKET,,93,5507,NEW,
7446,AMZN,BUY,LIMIT,198.98,947,5508,NEW,
7447,TSLA,BUY,LIMIT,421.88,19,5509,NEW,
7448,SPY,BUY,LIMIT,681.69,96,5510,NEW,
7449,AAPL,SELL,MARKET,,89,5511,NEW,
7450,AAPL,SELL,LIMIT,252.83,52,5512,NEW,
7451,META,,,,,,CANCEL,1234
7452,MSFT,,,404.41,17,,AMEND,4079
7453,SPY,,,,,,CANCEL,928
7454,SPY,BUY,LIMIT,681.65,94,5513,NEW,
7455,MSFT,,,,,,CANCEL,2890
7456,AMZN,,,,,,CANCEL,4029
7457,AAPL,BUY,MARKET,,37,5514,NEW,
7458,MSFT,BUY,LIMIT,404.19,21,5515,NEW,
7459,NVDA,,,,,,CANCEL,3286
7460,AMZN,SELL,MARKET,,70,5516,NEW,
7461,AAPL,BUY,LIMIT,252.63,44,5517,NEW,
7462,GOOGL,SELL,LIMIT,305.38,84,5518,NEW,
7463,MSFT,BUY,LIMIT,404.24,78,5519,NEW,
7464,META,SELL,MARKET,,68,5520,NEW,
7465,GOOGL,BUY,MARKET,,84,5521,NEW,
7466,AMZN,SELL,MARKET,,39,5522,NEW,
7467,AMZN,BUY,LIMIT,198.88,77,5523,NEW,
7468,AAPL,,,252.66,34,,AMEND,4617
7469,AAPL,BUY,LIMIT,252.6,3,5524,NEW,
7470,GOOGL,,,,,,CANCEL,439
7471,MSFT,BUY,MARKET,,98,5525,NEW,
7472,AAPL,SELL,LIMIT,252.72,99,5526,NEW,
7473,AAPL,SELL,LIMIT,252.61,60,5527,NEW,
7474,NVDA,,,182.63,307,,AMEND,4164
7475,TSLA,SELL,MARKET,,22,5528,NEW,
7476,AAPL,BUY,LIMIT,252.51,39,5529,NEW,
7477,NVDA,BUY,LIMIT,182.48,43,5530,NEW,
7478,TSLA,SELL,LIMIT,422.29,74,5531,NEW,
7479,TSLA,,,,,,CANCEL,4251
7480,MSFT,SELL,LIMIT,404.36,4,5532,NEW,
7481,MSFT,,,404.38,184,,AMEND,315
7482,GOOGL,SELL,MARKET,,58,5533,NEW,
7483,SPY,BUY,MARKET,,70,5534,NEW,
7484,TSLA,,,,,,CANCEL,3076
7485,SPY,SELL,LIMIT,681.93,7,5535,NEW,
7486,SPY,SELL,LIMIT,681.86,16,5536,NEW,
7487,TSLA,BUY,LIMIT,422.26,74,5537,NEW,
7488,GOOGL,,,305.85,1,,AMEND,1747
7489,TSLA,,,422.14,85,,AMEND,5402
7490,TSLA,,,,,,CANCEL,810
7491,AAPL,BUY,LIMIT,252.55,85,5538,NEW,
7492,MSFT,,,404.52,51,,AMEND,2597
7493,META,,,,,,CANCEL,2209
7494,SPY,SELL,LIMIT,681.97,69,5539,NEW,
7495,AMZN,BUY,LIMIT,199.05,97,5540,NEW,
7496,AAPL,SELL,LIMIT,252.59,49,5541,NEW,
7497,GOOGL,,,305.46,132,,AMEND,2926
7498,MSFT,,,,,,CANCEL,3113
7499,MSFT,SELL,LIMIT,404.48,18,5542,NEW,
7500,GOOGL,SELL,LIMIT,305.27,56,5543,NEW,
7501,NVDA,BUY,LIMIT,182.58,77,5544,NEW,
7502,SPY,,,,,,CANCEL,198
7503,NVDA,,,,,,CANCEL,2607
7504,AMZN,,,,,,CANCEL,577
7505,AMZN,BUY,LIMIT,199.05,61,5545,NEW,
7506,MSFT,SELL,LIMIT,404.47,81,5546,NEW,
7507,AAPL,,,,,,CANCEL,5526
7508,SPY,,,682.18,32,,AMEND,2158
7509,AAPL,,,252.53,523,,AMEND,5301
7510,MSFT,,,404.42,28,,AMEND,2535
7511,SPY,,,,,,CANCEL,2634
7512,GOOGL,,,304.79,288,,AMEND,4092
7513,TSLA,,,,,,CANCEL,42443
7514,TSLA,SELL,LIMIT,422.08,66,5547,NEW,
7515,AAPL,BUY,LIMIT,252.59,3,5548,NEW,
7516,MSFT,,,,,,CANCEL,4226
7517,MSFT,BUY,MARKET,,85,5549,NEW,
7518,MSFT,SELL,LIMIT,404.47,12,5550,NEW,
7519,SPY,SELL,MARKET,,94,5551,NEW,
7520,NVDA,SELL,LIMIT,182.65,30,5552,NEW,
7521,MSFT,BUY,LIMIT,404.35,771,5553,NEW,
7522,GOOGL,BUY,LIMIT,305.34,38,5554,NEW,
7523,AAPL,,,252.31,283,,AMEND,4920
7524,MSFT,,,401.88,1,,AMEND,2371
7525,META,SELL,LIMIT,643.24,58,5555,NEW,
7526,MSFT,SELL,MARKET,,23,5556,NEW,
7527,TSLA,SELL,LIMIT,422.16,18,5557,NEW,
7528,SPY,SELL,LIMIT,682.3,558,5558,NEW,
7529,SPY,,,,,,CANCEL,2405
7530,MSFT,,,,,,CANCEL,5395
7531,TSLA,,,421.97,202,,AMEND,4005
7532,TSLA,SELL,LIMIT,421.99,19,5559,NEW,
7533,MSFT,,,404.5,37,,AMEND,3527
7534,AAPL,,,252.67,1115,,AMEND,4297
7535,TSLA,,,422,23,,AMEND,2508
7536,GOOGL,,,305.36,57,,AMEND,3343
7537,AAPL,BUY,LIMIT,252.65,13,5560,NEW,
7538,SPY,SELL,LIMIT,682.4,52,5561,NEW,
7539,MSFT,SELL,LIMIT,404.5,42,5562,NEW,
7540,AMZN,SELL,MARKET,,84,5563,NEW,
7541,AMZN,,,198.51,79,,AMEND,2115
7542,AAPL,SELL,LIMIT,252.8,63,5564,NEW,
7543,AAPL,,,,,,CANCEL,4749
7544,GOOGL,,,,,,CANCEL,49
7545,GOOGL,BUY,LIMIT,305.33,31,5565,NEW,
7546,GOOGL,,,,,,CANCEL,4690
7547,AMZN,,,,,,CANCEL,1268
7548,AAPL,BUY,LIMIT,252.7,86,5566,NEW,
7549,AAPL,,,253.16,1,,AMEND,628
7550,GOOGL,BUY,LIMIT,305.34,39,5567,NEW,
7551,META,BUY,LIMIT,643.33,78,5568,NEW,
7552,NVDA,BUY,LIMIT,182.59,76,5569,NEW,
7553,AMZN,BUY,LIMIT,198.94,23,5570,NEW,
